,algorithm,circ_num_gates,circ_q_count,circuit,clifford_count,depth,non_clifford,overall_gate_count,p_cnot,p_t,time_diff[s],two_qubit_count
879,voqc,50.0,4.0,default/cnot_pr/i_25_cnot_pr_0.5,70.0,46.0,8.0,78.0,0.5,0.0,-0.11547398567199707,19.0
880,qfast,50.0,4.0,default/cnot_pr/i_25_cnot_pr_0.5,69.0,117.0,91.0,160.0,0.5,0.0,-18.19734501838684,23.0
881,pyzx,50.0,4.0,default/cnot_pr/i_25_cnot_pr_0.5,57.0,46.0,8.0,65.0,0.5,0.0,-0.07646441459655762,26.0
882,default,50.0,4.0,default/cnot_pr/i_26_cnot_pr_0.5,58.0,40.0,8.0,66.0,0.5,0.0,-4.76837158203125e-07,26.0
883,tket,50.0,4.0,default/cnot_pr/i_26_cnot_pr_0.5,48.0,28.0,4.0,52.0,0.5,0.0,-0.05880618095397949,12.0
884,qiskit,50.0,4.0,default/cnot_pr/i_26_cnot_pr_0.5,54.0,36.0,8.0,62.0,0.5,0.0,-0.017981767654418945,22.0
885,tpar,50.0,4.0,default/cnot_pr/i_26_cnot_pr_0.5,69.0,56.0,4.0,73.0,0.5,0.0,-0.07590770721435547,42.0
886,voqc,50.0,4.0,default/cnot_pr/i_26_cnot_pr_0.5,74.0,48.0,4.0,78.0,0.5,0.0,-0.1102762222290039,20.0
887,qfast,50.0,4.0,default/cnot_pr/i_26_cnot_pr_0.5,27.0,36.0,39.0,66.0,0.5,0.0,-3.8157901763916016,9.0
888,pyzx,50.0,4.0,default/cnot_pr/i_26_cnot_pr_0.5,31.0,26.0,4.0,35.0,0.5,0.0,-0.06365776062011719,14.0
889,default,50.0,4.0,default/cnot_pr/i_27_cnot_pr_0.5,56.0,39.0,10.0,66.0,0.5,0.0,-9.5367431640625e-07,19.0
890,tket,50.0,4.0,default/cnot_pr/i_27_cnot_pr_0.5,38.0,29.0,4.0,42.0,0.5,0.0,-0.05368804931640625,14.0
891,qiskit,50.0,4.0,default/cnot_pr/i_27_cnot_pr_0.5,56.0,39.0,10.0,66.0,0.5,0.0,-0.018286943435668945,19.0
892,tpar,50.0,4.0,default/cnot_pr/i_27_cnot_pr_0.5,73.0,63.0,4.0,77.0,0.5,0.0,-0.07776832580566406,46.0
893,voqc,50.0,4.0,default/cnot_pr/i_27_cnot_pr_0.5,62.0,43.0,4.0,66.0,0.5,0.0,-0.10493230819702148,17.0
894,qfast,50.0,4.0,default/cnot_pr/i_27_cnot_pr_0.5,63.0,91.0,81.0,144.0,0.5,0.0,-13.810817241668701,21.0
895,pyzx,50.0,4.0,default/cnot_pr/i_27_cnot_pr_0.5,37.0,30.0,4.0,41.0,0.5,0.0,-0.06379246711730957,20.0
896,default,50.0,4.0,default/cnot_pr/i_28_cnot_pr_0.5,57.0,43.0,7.0,64.0,0.5,0.0,-4.76837158203125e-07,26.0
897,tket,50.0,4.0,default/cnot_pr/i_28_cnot_pr_0.5,50.0,41.0,9.0,59.0,0.5,0.0,-0.05432319641113281,16.0
898,qiskit,50.0,4.0,default/cnot_pr/i_28_cnot_pr_0.5,55.0,41.0,7.0,62.0,0.5,0.0,-0.019905567169189453,24.0
899,tpar,50.0,4.0,default/cnot_pr/i_28_cnot_pr_0.5,80.0,61.0,5.0,85.0,0.5,0.0,-0.08277511596679688,49.0
900,voqc,50.0,4.0,default/cnot_pr/i_28_cnot_pr_0.5,65.0,55.0,5.0,70.0,0.5,0.0,-0.11017012596130371,18.0
901,qfast,50.0,4.0,default/cnot_pr/i_28_cnot_pr_0.5,60.0,76.0,80.0,140.0,0.5,0.0,-21.282634735107422,20.0
902,pyzx,50.0,4.0,default/cnot_pr/i_28_cnot_pr_0.5,39.0,29.0,5.0,44.0,0.5,0.0,-0.06432819366455078,22.0
903,default,50.0,4.0,default/cnot_pr/i_29_cnot_pr_0.5,74.0,52.0,4.0,78.0,0.5,0.0,-4.76837158203125e-07,29.0
904,tket,50.0,4.0,default/cnot_pr/i_29_cnot_pr_0.5,46.0,39.0,8.0,54.0,0.5,0.0,-0.058811187744140625,17.0
905,qiskit,50.0,4.0,default/cnot_pr/i_29_cnot_pr_0.5,74.0,52.0,4.0,78.0,0.5,0.0,-0.0215756893157959,29.0
906,tpar,50.0,4.0,default/cnot_pr/i_29_cnot_pr_0.5,80.0,58.0,2.0,82.0,0.5,0.0,-0.07750201225280762,41.0
907,voqc,50.0,4.0,default/cnot_pr/i_29_cnot_pr_0.5,118.0,80.0,2.0,120.0,0.5,0.0,-0.11995387077331543,27.0
908,qfast,50.0,4.0,default/cnot_pr/i_29_cnot_pr_0.5,45.0,70.0,59.0,104.0,0.5,0.0,-8.456016778945923,15.0
909,pyzx,50.0,4.0,default/cnot_pr/i_29_cnot_pr_0.5,26.0,21.0,2.0,28.0,0.5,0.0,-0.06128644943237305,15.0
910,default,50.0,4.0,default/cnot_pr/i_30_cnot_pr_0.5,52.0,36.0,6.0,58.0,0.5,0.0,-7.152557373046875e-07,31.0
911,tket,50.0,4.0,default/cnot_pr/i_30_cnot_pr_0.5,47.0,27.0,4.0,51.0,0.5,0.0,-0.052796363830566406,17.0
912,qiskit,50.0,4.0,default/cnot_pr/i_30_cnot_pr_0.5,44.0,30.0,6.0,50.0,0.5,0.0,-0.018240928649902344,23.0
913,tpar,50.0,4.0,default/cnot_pr/i_30_cnot_pr_0.5,74.0,61.0,4.0,78.0,0.5,0.0,-0.07955694198608398,55.0
914,voqc,50.0,4.0,default/cnot_pr/i_30_cnot_pr_0.5,53.0,42.0,4.0,57.0,0.5,0.0,-0.1062462329864502,23.0
915,qfast,50.0,4.0,default/cnot_pr/i_30_cnot_pr_0.5,42.0,57.0,56.0,98.0,0.5,0.0,-11.552850008010864,14.0
916,pyzx,50.0,4.0,default/cnot_pr/i_30_cnot_pr_0.5,36.0,29.0,4.0,40.0,0.5,0.0,-0.06256532669067383,21.0
917,default,50.0,4.0,default/cnot_pr/i_31_cnot_pr_0.5,60.0,41.0,6.0,66.0,0.5,0.0,-4.76837158203125e-07,29.0
918,tket,50.0,4.0,default/cnot_pr/i_31_cnot_pr_0.5,69.0,41.0,6.0,75.0,0.5,0.0,-0.06217193603515625,15.0
919,qiskit,50.0,4.0,default/cnot_pr/i_31_cnot_pr_0.5,56.0,38.0,6.0,62.0,0.5,0.0,-0.024158000946044922,25.0
920,tpar,50.0,4.0,default/cnot_pr/i_31_cnot_pr_0.5,70.0,50.0,6.0,76.0,0.5,0.0,-0.07908773422241211,43.0
921,voqc,50.0,4.0,default/cnot_pr/i_31_cnot_pr_0.5,75.0,48.0,6.0,81.0,0.5,0.0,-0.11590957641601562,23.0
922,qfast,50.0,4.0,default/cnot_pr/i_31_cnot_pr_0.5,78.0,114.0,104.0,182.0,0.5,0.0,-35.172327280044556,26.0
923,pyzx,50.0,4.0,default/cnot_pr/i_31_cnot_pr_0.5,54.0,49.0,6.0,60.0,0.5,0.0,-0.07107257843017578,29.0
924,default,50.0,4.0,default/cnot_pr/i_32_cnot_pr_0.5,61.0,39.0,9.0,70.0,0.5,0.0,-4.76837158203125e-07,23.0
925,tket,50.0,4.0,default/cnot_pr/i_32_cnot_pr_0.5,35.0,25.0,7.0,42.0,0.5,0.0,-0.053728580474853516,12.0
926,qiskit,50.0,4.0,default/cnot_pr/i_32_cnot_pr_0.5,57.0,36.0,9.0,66.0,0.5,0.0,-0.022528886795043945,19.0
927,tpar,50.0,4.0,default/cnot_pr/i_32_cnot_pr_0.5,109.0,83.0,7.0,116.0,0.5,0.0,-0.09157609939575195,72.0
928,voqc,50.0,4.0,default/cnot_pr/i_32_cnot_pr_0.5,73.0,56.0,7.0,80.0,0.5,0.0,-0.1736764907836914,19.0
929,qfast,50.0,4.0,default/cnot_pr/i_32_cnot_pr_0.5,63.0,81.0,85.0,148.0,0.5,0.0,-30.096421003341675,21.0
930,pyzx,50.0,4.0,default/cnot_pr/i_32_cnot_pr_0.5,48.0,36.0,7.0,55.0,0.5,0.0,-0.07018637657165527,24.0
931,default,50.0,4.0,default/cnot_pr/i_33_cnot_pr_0.5,75.0,47.0,3.0,78.0,0.5,0.0,-9.5367431640625e-07,24.0
932,tket,50.0,4.0,default/cnot_pr/i_33_cnot_pr_0.5,51.0,41.0,5.0,56.0,0.5,0.0,-0.05695295333862305,17.0
933,qiskit,50.0,4.0,default/cnot_pr/i_33_cnot_pr_0.5,75.0,47.0,3.0,78.0,0.5,0.0,-0.020380258560180664,24.0
934,tpar,50.0,4.0,default/cnot_pr/i_33_cnot_pr_0.5,85.0,61.0,3.0,88.0,0.5,0.0,-0.0805516242980957,46.0
935,voqc,50.0,4.0,default/cnot_pr/i_33_cnot_pr_0.5,114.0,76.0,3.0,117.0,0.5,0.0,-0.1800839900970459,22.0
936,qfast,50.0,4.0,default/cnot_pr/i_33_cnot_pr_0.5,54.0,55.0,72.0,126.0,0.5,0.0,-15.045681715011597,18.0
937,pyzx,50.0,4.0,default/cnot_pr/i_33_cnot_pr_0.5,48.0,37.0,3.0,51.0,0.5,0.0,-0.06729626655578613,28.0
938,default,50.0,4.0,default/cnot_pr/i_34_cnot_pr_0.5,53.0,36.0,11.0,64.0,0.5,0.0,-7.152557373046875e-07,20.0
939,tket,50.0,4.0,default/cnot_pr/i_34_cnot_pr_0.5,54.0,29.0,7.0,61.0,0.5,0.0,-0.05775332450866699,13.0
940,qiskit,50.0,4.0,default/cnot_pr/i_34_cnot_pr_0.5,53.0,36.0,11.0,64.0,0.5,0.0,-0.018831968307495117,20.0
941,tpar,50.0,4.0,default/cnot_pr/i_34_cnot_pr_0.5,82.0,63.0,7.0,89.0,0.5,0.0,-0.0830240249633789,52.0
942,voqc,50.0,4.0,default/cnot_pr/i_34_cnot_pr_0.5,72.0,52.0,7.0,79.0,0.5,0.0,-0.16915488243103027,20.0
943,qfast,50.0,4.0,default/cnot_pr/i_34_cnot_pr_0.5,54.0,79.0,72.0,126.0,0.5,0.0,-10.16931962966919,18.0
944,pyzx,50.0,4.0,default/cnot_pr/i_34_cnot_pr_0.5,46.0,36.0,7.0,53.0,0.5,0.0,-0.0714271068572998,24.0
945,default,50.0,4.0,default/cnot_pr/i_35_cnot_pr_0.5,55.0,39.0,9.0,64.0,0.5,0.0,-4.76837158203125e-07,26.0
946,tket,50.0,4.0,default/cnot_pr/i_35_cnot_pr_0.5,47.0,33.0,7.0,54.0,0.5,0.0,-0.058133840560913086,17.0
947,qiskit,50.0,4.0,default/cnot_pr/i_35_cnot_pr_0.5,55.0,39.0,9.0,64.0,0.5,0.0,-0.021513938903808594,26.0
948,tpar,50.0,4.0,default/cnot_pr/i_35_cnot_pr_0.5,114.0,95.0,7.0,121.0,0.5,0.0,-0.09473538398742676,84.0
949,voqc,50.0,4.0,default/cnot_pr/i_35_cnot_pr_0.5,69.0,48.0,7.0,76.0,0.5,0.0,-0.17379474639892578,22.0
950,qfast,50.0,4.0,default/cnot_pr/i_35_cnot_pr_0.5,57.0,82.0,77.0,134.0,0.5,0.0,-25.986178398132324,19.0
951,pyzx,50.0,4.0,default/cnot_pr/i_35_cnot_pr_0.5,48.0,39.0,7.0,55.0,0.5,0.0,-0.07076048851013184,23.0
952,default,50.0,4.0,default/cnot_pr/i_36_cnot_pr_0.5,62.0,36.0,8.0,70.0,0.5,0.0,-7.152557373046875e-07,23.0
953,tket,50.0,4.0,default/cnot_pr/i_36_cnot_pr_0.5,63.0,40.0,8.0,71.0,0.5,0.0,-0.059456586837768555,13.0
954,qiskit,50.0,4.0,default/cnot_pr/i_36_cnot_pr_0.5,58.0,32.0,8.0,66.0,0.5,0.0,-0.020364046096801758,19.0
955,tpar,50.0,4.0,default/cnot_pr/i_36_cnot_pr_0.5,88.0,61.0,8.0,96.0,0.5,0.0,-0.08366274833679199,56.0
956,voqc,50.0,4.0,default/cnot_pr/i_36_cnot_pr_0.5,79.0,45.0,8.0,87.0,0.5,0.0,-0.17096257209777832,17.0
957,qfast,50.0,4.0,default/cnot_pr/i_36_cnot_pr_0.5,57.0,68.0,77.0,134.0,0.5,0.0,-10.153056383132935,19.0
958,pyzx,50.0,4.0,default/cnot_pr/i_36_cnot_pr_0.5,46.0,43.0,8.0,54.0,0.5,0.0,-0.06820893287658691,22.0
959,default,50.0,4.0,default/cnot_pr/i_37_cnot_pr_0.5,70.0,41.0,6.0,76.0,0.5,0.0,-9.5367431640625e-07,25.0
960,tket,50.0,4.0,default/cnot_pr/i_37_cnot_pr_0.5,41.0,32.0,6.0,47.0,0.5,0.0,-0.058434247970581055,12.0
961,qiskit,50.0,4.0,default/cnot_pr/i_37_cnot_pr_0.5,68.0,41.0,6.0,74.0,0.5,0.0,-0.021326541900634766,23.0
962,tpar,50.0,4.0,default/cnot_pr/i_37_cnot_pr_0.5,71.0,55.0,6.0,77.0,0.5,0.0,-0.07803225517272949,41.0
963,voqc,50.0,4.0,default/cnot_pr/i_37_cnot_pr_0.5,90.0,57.0,6.0,96.0,0.5,0.0,-0.1743943691253662,21.0
964,qfast,50.0,4.0,default/cnot_pr/i_37_cnot_pr_0.5,81.0,98.0,107.0,188.0,0.5,0.0,-17.42749047279358,27.0
965,pyzx,50.0,4.0,default/cnot_pr/i_37_cnot_pr_0.5,39.0,34.0,6.0,45.0,0.5,0.0,-0.06609058380126953,19.0
966,default,50.0,4.0,default/cnot_pr/i_38_cnot_pr_0.5,54.0,36.0,10.0,64.0,0.5,0.0,-7.152557373046875e-07,28.0
967,tket,50.0,4.0,default/cnot_pr/i_38_cnot_pr_0.5,40.0,32.0,6.0,46.0,0.5,0.0,-0.057845354080200195,18.0
968,qiskit,50.0,4.0,default/cnot_pr/i_38_cnot_pr_0.5,54.0,36.0,10.0,64.0,0.5,0.0,-0.019372940063476562,28.0
969,tpar,50.0,4.0,default/cnot_pr/i_38_cnot_pr_0.5,69.0,53.0,6.0,75.0,0.5,0.0,-0.14306235313415527,48.0
970,voqc,50.0,4.0,default/cnot_pr/i_38_cnot_pr_0.5,75.0,48.0,6.0,81.0,0.5,0.0,-0.11216950416564941,28.0
971,qfast,50.0,4.0,default/cnot_pr/i_38_cnot_pr_0.5,48.0,66.0,66.0,114.0,0.5,0.0,-11.9358069896698,16.0
972,pyzx,50.0,4.0,default/cnot_pr/i_38_cnot_pr_0.5,42.0,31.0,6.0,48.0,0.5,0.0,-0.06864237785339355,22.0
973,default,50.0,4.0,default/cnot_pr/i_39_cnot_pr_0.5,53.0,38.0,11.0,64.0,0.5,0.0,-4.76837158203125e-07,26.0
974,tket,50.0,4.0,default/cnot_pr/i_39_cnot_pr_0.5,64.0,43.0,7.0,71.0,0.5,0.0,-0.05684232711791992,22.0
975,qiskit,50.0,4.0,default/cnot_pr/i_39_cnot_pr_0.5,53.0,38.0,11.0,64.0,0.5,0.0,-0.02151775360107422,26.0
976,tpar,50.0,4.0,default/cnot_pr/i_39_cnot_pr_0.5,78.0,64.0,5.0,83.0,0.5,0.0,-0.1437530517578125,50.0
977,voqc,50.0,4.0,default/cnot_pr/i_39_cnot_pr_0.5,71.0,51.0,5.0,76.0,0.5,0.0,-0.11132192611694336,24.0
978,qfast,50.0,4.0,default/cnot_pr/i_39_cnot_pr_0.5,63.0,84.0,85.0,148.0,0.5,0.0,-31.773715019226074,21.0
979,pyzx,50.0,4.0,default/cnot_pr/i_39_cnot_pr_0.5,38.0,27.0,5.0,43.0,0.5,0.0,-0.06444692611694336,15.0
980,default,50.0,4.0,default/cnot_pr/i_40_cnot_pr_0.5,64.0,50.0,8.0,72.0,0.5,0.0,-4.76837158203125e-07,28.0
981,tket,50.0,4.0,default/cnot_pr/i_40_cnot_pr_0.5,40.0,28.0,6.0,46.0,0.5,0.0,-0.05832242965698242,11.0
982,qiskit,50.0,4.0,default/cnot_pr/i_40_cnot_pr_0.5,60.0,43.0,8.0,68.0,0.5,0.0,-0.019713163375854492,24.0
983,tpar,50.0,4.0,default/cnot_pr/i_40_cnot_pr_0.5,71.0,53.0,6.0,77.0,0.5,0.0,-0.13795781135559082,41.0
984,voqc,50.0,4.0,default/cnot_pr/i_40_cnot_pr_0.5,94.0,64.0,6.0,100.0,0.5,0.0,-0.11317157745361328,22.0
985,qfast,50.0,4.0,default/cnot_pr/i_40_cnot_pr_0.5,42.0,50.0,58.0,100.0,0.5,0.0,-11.441668033599854,14.0
986,pyzx,50.0,4.0,default/cnot_pr/i_40_cnot_pr_0.5,41.0,34.0,6.0,47.0,0.5,0.0,-0.06727004051208496,19.0
987,default,50.0,4.0,default/cnot_pr/i_41_cnot_pr_0.5,58.0,44.0,6.0,64.0,0.5,0.0,-4.76837158203125e-07,31.0
988,tket,50.0,4.0,default/cnot_pr/i_41_cnot_pr_0.5,66.0,36.0,4.0,70.0,0.5,0.0,-0.06171917915344238,14.0
989,qiskit,50.0,4.0,default/cnot_pr/i_41_cnot_pr_0.5,54.0,38.0,6.0,60.0,0.5,0.0,-0.021394014358520508,27.0
990,tpar,50.0,4.0,default/cnot_pr/i_41_cnot_pr_0.5,60.0,46.0,6.0,66.0,0.5,0.0,-0.13553643226623535,36.0
991,voqc,50.0,4.0,default/cnot_pr/i_41_cnot_pr_0.5,72.0,51.0,6.0,78.0,0.5,0.0,-0.11231160163879395,25.0
992,qfast,50.0,4.0,default/cnot_pr/i_41_cnot_pr_0.5,87.0,119.0,115.0,202.0,0.5,0.0,-49.842506408691406,29.0
993,pyzx,50.0,4.0,default/cnot_pr/i_41_cnot_pr_0.5,43.0,35.0,4.0,47.0,0.5,0.0,-0.06953215599060059,21.0
994,default,50.0,4.0,default/cnot_pr/i_42_cnot_pr_0.5,52.0,39.0,4.0,56.0,0.5,0.0,-4.76837158203125e-07,35.0
995,tket,50.0,4.0,default/cnot_pr/i_42_cnot_pr_0.5,43.0,31.0,4.0,47.0,0.5,0.0,-0.05803418159484863,18.0
996,qiskit,50.0,4.0,default/cnot_pr/i_42_cnot_pr_0.5,48.0,36.0,4.0,52.0,0.5,0.0,-0.021242141723632812,31.0
997,tpar,50.0,4.0,default/cnot_pr/i_42_cnot_pr_0.5,54.0,47.0,4.0,58.0,0.5,0.0,-0.13909459114074707,40.0
998,voqc,50.0,4.0,default/cnot_pr/i_42_cnot_pr_0.5,51.0,38.0,4.0,55.0,0.5,0.0,-0.10586833953857422,27.0
999,qfast,50.0,4.0,default/cnot_pr/i_42_cnot_pr_0.5,63.0,99.0,85.0,148.0,0.5,0.0,-27.659188508987427,21.0
1000,pyzx,50.0,4.0,default/cnot_pr/i_42_cnot_pr_0.5,43.0,33.0,4.0,47.0,0.5,0.0,-0.06693005561828613,21.0
1001,default,50.0,4.0,default/cnot_pr/i_43_cnot_pr_0.5,65.0,35.0,7.0,72.0,0.5,0.0,-4.76837158203125e-07,22.0
1002,tket,50.0,4.0,default/cnot_pr/i_43_cnot_pr_0.5,53.0,30.0,3.0,56.0,0.5,0.0,-0.05676984786987305,14.0
1003,qiskit,50.0,4.0,default/cnot_pr/i_43_cnot_pr_0.5,61.0,33.0,7.0,68.0,0.5,0.0,-0.019272565841674805,18.0
1004,tpar,50.0,4.0,default/cnot_pr/i_43_cnot_pr_0.5,89.0,58.0,3.0,92.0,0.5,0.0,-0.14303159713745117,52.0
1005,voqc,50.0,4.0,default/cnot_pr/i_43_cnot_pr_0.5,73.0,39.0,3.0,76.0,0.5,0.0,-0.10574102401733398,18.0
1006,qfast,50.0,4.0,default/cnot_pr/i_43_cnot_pr_0.5,30.0,45.0,44.0,74.0,0.5,0.0,-4.989349603652954,10.0
1007,pyzx,50.0,4.0,default/cnot_pr/i_43_cnot_pr_0.5,38.0,24.0,3.0,41.0,0.5,0.0,-0.06213021278381348,16.0
1008,default,50.0,4.0,default/cnot_pr/i_44_cnot_pr_0.5,59.0,38.0,7.0,66.0,0.5,0.0,-7.152557373046875e-07,28.0
1009,tket,50.0,4.0,default/cnot_pr/i_44_cnot_pr_0.5,40.0,26.0,5.0,45.0,0.5,0.0,-0.055768728256225586,14.0
1010,qiskit,50.0,4.0,default/cnot_pr/i_44_cnot_pr_0.5,55.0,34.0,7.0,62.0,0.5,0.0,-0.019951820373535156,24.0
1011,tpar,50.0,4.0,default/cnot_pr/i_44_cnot_pr_0.5,98.0,75.0,3.0,101.0,0.5,0.0,-0.14563512802124023,68.0
1012,voqc,50.0,4.0,default/cnot_pr/i_44_cnot_pr_0.5,73.0,42.0,3.0,76.0,0.5,0.0,-0.10763096809387207,20.0
1013,qfast,50.0,4.0,default/cnot_pr/i_44_cnot_pr_0.5,33.0,46.0,45.0,78.0,0.5,0.0,-4.036421775817871,11.0
1014,pyzx,50.0,4.0,default/cnot_pr/i_44_cnot_pr_0.5,29.0,22.0,3.0,32.0,0.5,0.0,-0.06123995780944824,14.0
1015,default,50.0,4.0,default/cnot_pr/i_45_cnot_pr_0.5,54.0,42.0,6.0,60.0,0.5,0.0,-7.152557373046875e-07,26.0
1016,tket,50.0,4.0,default/cnot_pr/i_45_cnot_pr_0.5,49.0,31.0,6.0,55.0,0.5,0.0,-0.05777883529663086,17.0
1017,qiskit,50.0,4.0,default/cnot_pr/i_45_cnot_pr_0.5,52.0,40.0,6.0,58.0,0.5,0.0,-0.019910097122192383,24.0
1018,tpar,50.0,4.0,default/cnot_pr/i_45_cnot_pr_0.5,69.0,50.0,6.0,75.0,0.5,0.0,-0.14209771156311035,49.0
1019,voqc,50.0,4.0,default/cnot_pr/i_45_cnot_pr_0.5,57.0,52.0,6.0,63.0,0.5,0.0,-0.10817146301269531,22.0
1020,qfast,50.0,4.0,default/cnot_pr/i_45_cnot_pr_0.5,39.0,53.0,55.0,94.0,0.5,0.0,-14.705758094787598,13.0
1021,pyzx,50.0,4.0,default/cnot_pr/i_45_cnot_pr_0.5,40.0,29.0,6.0,46.0,0.5,0.0,-0.06822419166564941,23.0
1022,default,50.0,4.0,default/cnot_pr/i_46_cnot_pr_0.5,45.0,38.0,13.0,58.0,0.5,0.0,-4.76837158203125e-07,25.0
1023,tket,50.0,4.0,default/cnot_pr/i_46_cnot_pr_0.5,58.0,36.0,7.0,65.0,0.5,0.0,-0.059523820877075195,16.0
1024,qiskit,50.0,4.0,default/cnot_pr/i_46_cnot_pr_0.5,43.0,36.0,13.0,56.0,0.5,0.0,-0.0205991268157959,23.0
1025,tpar,50.0,4.0,default/cnot_pr/i_46_cnot_pr_0.5,65.0,55.0,7.0,72.0,0.5,0.0,-0.1425342559814453,45.0
1026,voqc,50.0,4.0,default/cnot_pr/i_46_cnot_pr_0.5,54.0,44.0,7.0,61.0,0.5,0.0,-0.10858011245727539,23.0
1027,qfast,50.0,4.0,default/cnot_pr/i_46_cnot_pr_0.5,78.0,125.0,104.0,182.0,0.5,0.0,-61.40634536743164,26.0
1028,pyzx,50.0,4.0,default/cnot_pr/i_46_cnot_pr_0.5,50.0,40.0,7.0,57.0,0.5,0.0,-0.06975269317626953,23.0
1029,default,50.0,4.0,default/cnot_pr/i_47_cnot_pr_0.5,71.0,38.0,5.0,76.0,0.5,0.0,-1.1920928955078125e-06,24.0
1030,tket,50.0,4.0,default/cnot_pr/i_47_cnot_pr_0.5,55.0,31.0,3.0,58.0,0.5,0.0,-0.05727386474609375,14.0
1031,qiskit,50.0,4.0,default/cnot_pr/i_47_cnot_pr_0.5,67.0,36.0,5.0,72.0,0.5,0.0,-0.02089238166809082,20.0
1032,tpar,50.0,4.0,default/cnot_pr/i_47_cnot_pr_0.5,65.0,38.0,3.0,68.0,0.5,0.0,-0.13968944549560547,24.0
1033,voqc,50.0,4.0,default/cnot_pr/i_47_cnot_pr_0.5,97.0,56.0,3.0,100.0,0.5,0.0,-0.11351132392883301,20.0
1034,qfast,50.0,4.0,default/cnot_pr/i_47_cnot_pr_0.5,48.0,71.0,66.0,114.0,0.5,0.0,-14.75428056716919,16.0
1035,pyzx,50.0,4.0,default/cnot_pr/i_47_cnot_pr_0.5,45.0,34.0,3.0,48.0,0.5,0.0,-0.06571316719055176,25.0
1036,default,50.0,4.0,default/cnot_pr/i_48_cnot_pr_0.5,52.0,37.0,10.0,62.0,0.5,0.0,-9.5367431640625e-07,27.0
1037,tket,50.0,4.0,default/cnot_pr/i_48_cnot_pr_0.5,50.0,29.0,4.0,54.0,0.5,0.0,-0.05911660194396973,12.0
1038,qiskit,50.0,4.0,default/cnot_pr/i_48_cnot_pr_0.5,50.0,35.0,10.0,60.0,0.5,0.0,-0.02110457420349121,25.0
1039,tpar,50.0,4.0,default/cnot_pr/i_48_cnot_pr_0.5,70.0,45.0,4.0,74.0,0.5,0.0,-0.14374518394470215,43.0
1040,voqc,50.0,4.0,default/cnot_pr/i_48_cnot_pr_0.5,61.0,40.0,4.0,65.0,0.5,0.0,-0.10835886001586914,19.0
1041,qfast,50.0,4.0,default/cnot_pr/i_48_cnot_pr_0.5,57.0,82.0,77.0,134.0,0.5,0.0,-12.22034764289856,19.0
1042,pyzx,50.0,4.0,default/cnot_pr/i_48_cnot_pr_0.5,45.0,40.0,4.0,49.0,0.5,0.0,-0.06737685203552246,20.0
1043,default,50.0,4.0,default/cnot_pr/i_49_cnot_pr_0.5,54.0,37.0,10.0,64.0,0.5,0.0,-4.76837158203125e-07,26.0
1044,tket,50.0,4.0,default/cnot_pr/i_49_cnot_pr_0.5,59.0,31.0,6.0,65.0,0.5,0.0,-0.05680418014526367,19.0
1045,qiskit,50.0,4.0,default/cnot_pr/i_49_cnot_pr_0.5,52.0,35.0,10.0,62.0,0.5,0.0,-0.0812678337097168,24.0
1046,tpar,50.0,4.0,default/cnot_pr/i_49_cnot_pr_0.5,67.0,51.0,6.0,73.0,0.5,0.0,-0.07706356048583984,39.0
1047,voqc,50.0,4.0,default/cnot_pr/i_49_cnot_pr_0.5,66.0,43.0,6.0,72.0,0.5,0.0,-0.11015081405639648,22.0
1048,qfast,50.0,4.0,default/cnot_pr/i_49_cnot_pr_0.5,60.0,78.0,78.0,138.0,0.5,0.0,-13.107814073562622,20.0
1049,pyzx,50.0,4.0,default/cnot_pr/i_49_cnot_pr_0.5,47.0,37.0,6.0,53.0,0.5,0.0,-0.06699156761169434,22.0
1050,default,50.0,4.0,default/cnot_pr/i_0_cnot_pr_0.7,46.0,39.0,6.0,52.0,0.7,0.0,-4.76837158203125e-07,40.0
1051,tket,50.0,4.0,default/cnot_pr/i_0_cnot_pr_0.7,52.0,40.0,2.0,54.0,0.7,0.0,-0.11885595321655273,21.0
1052,qiskit,50.0,4.0,default/cnot_pr/i_0_cnot_pr_0.7,40.0,36.0,6.0,46.0,0.7,0.0,-0.01716136932373047,34.0
1053,tpar,50.0,4.0,default/cnot_pr/i_0_cnot_pr_0.7,29.0,25.0,2.0,31.0,0.7,0.0,-0.06550788879394531,21.0
1054,voqc,50.0,4.0,default/cnot_pr/i_0_cnot_pr_0.7,38.0,34.0,2.0,40.0,0.7,0.0,-0.09998250007629395,26.0
1055,qfast,50.0,4.0,default/cnot_pr/i_0_cnot_pr_0.7,39.0,52.0,53.0,92.0,0.7,0.0,-6.763652801513672,13.0
1056,pyzx,50.0,4.0,default/cnot_pr/i_0_cnot_pr_0.7,25.0,21.0,2.0,27.0,0.7,0.0,-0.05715513229370117,10.0
1057,default,50.0,4.0,default/cnot_pr/i_1_cnot_pr_0.7,56.0,38.0,4.0,60.0,0.7,0.0,-7.152557373046875e-07,34.0
1058,tket,50.0,4.0,default/cnot_pr/i_1_cnot_pr_0.7,39.0,33.0,4.0,43.0,0.7,0.0,-0.054460763931274414,16.0
1059,qiskit,50.0,4.0,default/cnot_pr/i_1_cnot_pr_0.7,48.0,38.0,4.0,52.0,0.7,0.0,-0.017694473266601562,26.0
1060,tpar,50.0,4.0,default/cnot_pr/i_1_cnot_pr_0.7,72.0,61.0,4.0,76.0,0.7,0.0,-0.13971209526062012,51.0
