,algorithm,circ_num_gates,circ_q_count,circuit,clifford_count,depth,non_clifford,overall_gate_count,p_cnot,p_t,time_diff[s],two_qubit_count
883,tket,130.0,4.0,default/gate_count/i_26_cnt_130,120.0,75.0,22.0,142.0,0.0,0.0,-0.07658600807189941,24.0
884,qiskit,130.0,4.0,default/gate_count/i_26_cnt_130,168.0,92.0,26.0,194.0,0.0,0.0,-0.05447840690612793,33.0
885,tpar,130.0,4.0,default/gate_count/i_26_cnt_130,218.0,145.0,16.0,234.0,0.0,0.0,-0.1907031536102295,112.0
886,voqc,130.0,4.0,default/gate_count/i_26_cnt_130,203.0,118.0,16.0,219.0,0.0,0.0,-0.16299700736999512,33.0
887,qfast,130.0,4.0,default/gate_count/i_26_cnt_130,216.0,316.0,264.0,480.0,0.0,0.0,-641.0396862030029,72.0
888,pyzx,130.0,4.0,default/gate_count/i_26_cnt_130,72.0,52.0,16.0,88.0,0.0,0.0,-0.16776704788208008,29.0
889,default,130.0,4.0,default/gate_count/i_27_cnt_130,163.0,91.0,37.0,200.0,0.0,0.0,-1.1920928955078125e-06,31.0
890,tket,130.0,4.0,default/gate_count/i_27_cnt_130,113.0,69.0,19.0,132.0,0.0,0.0,-0.07350301742553711,24.0
891,qiskit,130.0,4.0,default/gate_count/i_27_cnt_130,163.0,91.0,37.0,200.0,0.0,0.0,-0.04970431327819824,31.0
892,tpar,130.0,4.0,default/gate_count/i_27_cnt_130,192.0,123.0,19.0,211.0,0.0,0.0,-0.11817193031311035,82.0
893,voqc,130.0,4.0,default/gate_count/i_27_cnt_130,213.0,121.0,19.0,232.0,0.0,0.0,-0.22413945198059082,31.0
894,qfast,130.0,4.0,default/gate_count/i_27_cnt_130,120.0,162.0,156.0,276.0,0.0,0.0,-133.17217707633972,40.0
895,pyzx,130.0,4.0,default/gate_count/i_27_cnt_130,74.0,62.0,15.0,89.0,0.0,0.0,-0.10897564888000488,35.0
896,default,130.0,4.0,default/gate_count/i_28_cnt_130,182.0,91.0,30.0,212.0,0.0,0.0,-4.76837158203125e-07,25.0
897,tket,130.0,4.0,default/gate_count/i_28_cnt_130,89.0,49.0,17.0,106.0,0.0,0.0,-0.07017850875854492,11.0
898,qiskit,130.0,4.0,default/gate_count/i_28_cnt_130,180.0,91.0,30.0,210.0,0.0,0.0,-0.045311689376831055,23.0
899,tpar,130.0,4.0,default/gate_count/i_28_cnt_130,155.0,82.0,14.0,169.0,0.0,0.0,-0.10722589492797852,40.0
900,voqc,130.0,4.0,default/gate_count/i_28_cnt_130,214.0,116.0,14.0,228.0,0.0,0.0,-0.21381330490112305,23.0
901,qfast,130.0,4.0,default/gate_count/i_28_cnt_130,87.0,128.0,113.0,200.0,0.0,0.0,-42.026293992996216,29.0
902,pyzx,130.0,4.0,default/gate_count/i_28_cnt_130,61.0,49.0,12.0,73.0,0.0,0.0,-0.09353160858154297,25.0
903,default,130.0,4.0,default/gate_count/i_29_cnt_130,163.0,105.0,35.0,198.0,0.0,0.0,-4.76837158203125e-07,40.0
904,tket,130.0,4.0,default/gate_count/i_29_cnt_130,109.0,68.0,19.0,128.0,0.0,0.0,-0.13843321800231934,26.0
905,qiskit,130.0,4.0,default/gate_count/i_29_cnt_130,161.0,105.0,35.0,196.0,0.0,0.0,-0.0508875846862793,38.0
906,tpar,130.0,4.0,default/gate_count/i_29_cnt_130,252.0,180.0,19.0,271.0,0.0,0.0,-0.14538240432739258,144.0
907,voqc,130.0,4.0,default/gate_count/i_29_cnt_130,236.0,139.0,19.0,255.0,0.0,0.0,-0.17269682884216309,38.0
908,qfast,130.0,4.0,default/gate_count/i_29_cnt_130,225.0,302.0,275.0,500.0,0.0,0.0,-841.0624830722809,75.0
909,pyzx,130.0,4.0,default/gate_count/i_29_cnt_130,87.0,85.0,19.0,106.0,0.0,0.0,-0.11490011215209961,45.0
910,default,130.0,4.0,default/gate_count/i_30_cnt_130,140.0,78.0,38.0,178.0,0.0,0.0,-7.152557373046875e-07,33.0
911,tket,130.0,4.0,default/gate_count/i_30_cnt_130,107.0,69.0,18.0,125.0,0.0,0.0,-0.07184028625488281,23.0
912,qiskit,130.0,4.0,default/gate_count/i_30_cnt_130,136.0,76.0,38.0,174.0,0.0,0.0,-0.04848504066467285,29.0
913,tpar,130.0,4.0,default/gate_count/i_30_cnt_130,189.0,143.0,16.0,205.0,0.0,0.0,-0.12718605995178223,109.0
914,voqc,130.0,4.0,default/gate_count/i_30_cnt_130,181.0,106.0,16.0,197.0,0.0,0.0,-0.21995043754577637,29.0
915,qfast,130.0,4.0,default/gate_count/i_30_cnt_130,174.0,256.0,218.0,392.0,0.0,0.0,-1222.490614414215,58.0
916,pyzx,130.0,4.0,default/gate_count/i_30_cnt_130,72.0,53.0,14.0,86.0,0.0,0.0,-0.10422301292419434,33.0
917,default,130.0,4.0,default/gate_count/i_31_cnt_130,170.0,89.0,30.0,200.0,0.0,0.0,-4.76837158203125e-07,23.0
918,tket,130.0,4.0,default/gate_count/i_31_cnt_130,78.0,52.0,10.0,88.0,0.0,0.0,-0.06470131874084473,15.0
919,qiskit,130.0,4.0,default/gate_count/i_31_cnt_130,166.0,83.0,30.0,196.0,0.0,0.0,-0.040602684020996094,19.0
920,tpar,130.0,4.0,default/gate_count/i_31_cnt_130,177.0,110.0,12.0,189.0,0.0,0.0,-0.1714317798614502,80.0
921,voqc,130.0,4.0,default/gate_count/i_31_cnt_130,198.0,106.0,12.0,210.0,0.0,0.0,-0.14567947387695312,19.0
922,qfast,130.0,4.0,default/gate_count/i_31_cnt_130,63.0,90.0,85.0,148.0,0.0,0.0,-26.499686241149902,21.0
923,pyzx,130.0,4.0,default/gate_count/i_31_cnt_130,46.0,36.0,10.0,56.0,0.0,0.0,-0.08892035484313965,18.0
924,default,130.0,4.0,default/gate_count/i_32_cnt_130,177.0,99.0,29.0,206.0,0.0,0.0,-7.152557373046875e-07,30.0
925,tket,130.0,4.0,default/gate_count/i_32_cnt_130,92.0,55.0,19.0,111.0,0.0,0.0,-0.07176589965820312,19.0
926,qiskit,130.0,4.0,default/gate_count/i_32_cnt_130,177.0,99.0,29.0,206.0,0.0,0.0,-0.05154156684875488,30.0
927,tpar,130.0,4.0,default/gate_count/i_32_cnt_130,176.0,103.0,15.0,191.0,0.0,0.0,-0.1184237003326416,58.0
928,voqc,130.0,4.0,default/gate_count/i_32_cnt_130,199.0,109.0,15.0,214.0,0.0,0.0,-0.16037678718566895,30.0
929,qfast,130.0,4.0,default/gate_count/i_32_cnt_130,114.0,166.0,148.0,262.0,0.0,0.0,-184.7370569705963,38.0
930,pyzx,130.0,4.0,default/gate_count/i_32_cnt_130,64.0,54.0,13.0,77.0,0.0,0.0,-0.09939312934875488,33.0
931,default,130.0,4.0,default/gate_count/i_33_cnt_130,161.0,86.0,29.0,190.0,0.0,0.0,-7.152557373046875e-07,24.0
932,tket,130.0,4.0,default/gate_count/i_33_cnt_130,110.0,57.0,15.0,125.0,0.0,0.0,-0.07094669342041016,21.0
933,qiskit,130.0,4.0,default/gate_count/i_33_cnt_130,161.0,86.0,29.0,190.0,0.0,0.0,-0.042268991470336914,24.0
934,tpar,130.0,4.0,default/gate_count/i_33_cnt_130,199.0,143.0,15.0,214.0,0.0,0.0,-0.12051105499267578,103.0
935,voqc,130.0,4.0,default/gate_count/i_33_cnt_130,201.0,114.0,15.0,216.0,0.0,0.0,-0.21251916885375977,24.0
936,qfast,130.0,4.0,default/gate_count/i_33_cnt_130,120.0,153.0,148.0,268.0,0.0,0.0,-143.27236580848694,40.0
937,pyzx,130.0,4.0,default/gate_count/i_33_cnt_130,79.0,55.0,15.0,94.0,0.0,0.0,-0.10114097595214844,35.0
938,default,130.0,4.0,default/gate_count/i_34_cnt_130,152.0,87.0,36.0,188.0,0.0,0.0,-4.76837158203125e-07,36.0
939,tket,130.0,4.0,default/gate_count/i_34_cnt_130,117.0,72.0,20.0,137.0,0.0,0.0,-0.07599115371704102,26.0
940,qiskit,130.0,4.0,default/gate_count/i_34_cnt_130,150.0,85.0,36.0,186.0,0.0,0.0,-0.05174875259399414,34.0
941,tpar,130.0,4.0,default/gate_count/i_34_cnt_130,174.0,119.0,18.0,192.0,0.0,0.0,-0.17891454696655273,80.0
942,voqc,130.0,4.0,default/gate_count/i_34_cnt_130,212.0,110.0,18.0,230.0,0.0,0.0,-0.16194701194763184,34.0
943,qfast,130.0,4.0,default/gate_count/i_34_cnt_130,225.0,315.0,275.0,500.0,0.0,0.0,-1019.6818692684174,75.0
944,pyzx,130.0,4.0,default/gate_count/i_34_cnt_130,83.0,64.0,18.0,101.0,0.0,0.0,-0.16628718376159668,37.0
945,default,130.0,4.0,default/gate_count/i_35_cnt_130,184.0,93.0,22.0,206.0,0.0,0.0,-7.152557373046875e-07,29.0
946,tket,130.0,4.0,default/gate_count/i_35_cnt_130,71.0,41.0,10.0,81.0,0.0,0.0,-0.06646490097045898,20.0
947,qiskit,130.0,4.0,default/gate_count/i_35_cnt_130,180.0,91.0,22.0,202.0,0.0,0.0,-0.046147823333740234,25.0
948,tpar,130.0,4.0,default/gate_count/i_35_cnt_130,194.0,135.0,10.0,204.0,0.0,0.0,-0.1167302131652832,91.0
949,voqc,130.0,4.0,default/gate_count/i_35_cnt_130,136.0,64.0,10.0,146.0,0.0,0.0,-0.13869380950927734,25.0
950,qfast,130.0,4.0,default/gate_count/i_35_cnt_130,90.0,122.0,116.0,206.0,0.0,0.0,-26.487514972686768,30.0
951,pyzx,130.0,4.0,default/gate_count/i_35_cnt_130,52.0,42.0,8.0,60.0,0.0,0.0,-0.08981585502624512,26.0
952,default,130.0,4.0,default/gate_count/i_36_cnt_130,160.0,93.0,34.0,194.0,0.0,0.0,-4.76837158203125e-07,40.0
953,tket,130.0,4.0,default/gate_count/i_36_cnt_130,98.0,62.0,14.0,112.0,0.0,0.0,-0.0733792781829834,23.0
954,qiskit,130.0,4.0,default/gate_count/i_36_cnt_130,152.0,85.0,34.0,186.0,0.0,0.0,-0.04652118682861328,32.0
955,tpar,130.0,4.0,default/gate_count/i_36_cnt_130,174.0,113.0,18.0,192.0,0.0,0.0,-0.11839962005615234,81.0
956,voqc,130.0,4.0,default/gate_count/i_36_cnt_130,196.0,116.0,18.0,214.0,0.0,0.0,-0.2204115390777588,32.0
957,qfast,130.0,4.0,default/gate_count/i_36_cnt_130,102.0,151.0,136.0,238.0,0.0,0.0,-141.51373624801636,34.0
958,pyzx,130.0,4.0,default/gate_count/i_36_cnt_130,59.0,49.0,14.0,73.0,0.0,0.0,-0.09948587417602539,26.0
959,default,130.0,4.0,default/gate_count/i_37_cnt_130,167.0,84.0,29.0,196.0,0.0,0.0,-7.152557373046875e-07,34.0
960,tket,130.0,4.0,default/gate_count/i_37_cnt_130,89.0,50.0,15.0,104.0,0.0,0.0,-0.06931066513061523,18.0
961,qiskit,130.0,4.0,default/gate_count/i_37_cnt_130,161.0,82.0,29.0,190.0,0.0,0.0,-0.10300993919372559,28.0
962,tpar,130.0,4.0,default/gate_count/i_37_cnt_130,172.0,110.0,15.0,187.0,0.0,0.0,-0.11325716972351074,78.0
963,voqc,130.0,4.0,default/gate_count/i_37_cnt_130,207.0,115.0,15.0,222.0,0.0,0.0,-0.15799307823181152,26.0
964,qfast,130.0,4.0,default/gate_count/i_37_cnt_130,87.0,132.0,113.0,200.0,0.0,0.0,-43.70277667045593,29.0
965,pyzx,130.0,4.0,default/gate_count/i_37_cnt_130,60.0,53.0,13.0,73.0,0.0,0.0,-0.09929037094116211,29.0
966,default,130.0,4.0,default/gate_count/i_38_cnt_130,195.0,99.0,23.0,218.0,0.0,0.0,-4.76837158203125e-07,32.0
967,tket,130.0,4.0,default/gate_count/i_38_cnt_130,102.0,60.0,12.0,114.0,0.0,0.0,-0.07506346702575684,16.0
968,qiskit,130.0,4.0,default/gate_count/i_38_cnt_130,191.0,96.0,23.0,214.0,0.0,0.0,-0.048193931579589844,28.0
969,tpar,130.0,4.0,default/gate_count/i_38_cnt_130,201.0,116.0,11.0,212.0,0.0,0.0,-0.11532211303710938,75.0
970,voqc,130.0,4.0,default/gate_count/i_38_cnt_130,204.0,110.0,11.0,215.0,0.0,0.0,-0.15540814399719238,28.0
971,qfast,130.0,4.0,default/gate_count/i_38_cnt_130,81.0,123.0,109.0,190.0,0.0,0.0,-54.96923589706421,27.0
972,pyzx,130.0,4.0,default/gate_count/i_38_cnt_130,58.0,49.0,9.0,67.0,0.0,0.0,-0.08927655220031738,28.0
973,default,130.0,4.0,default/gate_count/i_39_cnt_130,163.0,93.0,37.0,200.0,0.0,0.0,-7.152557373046875e-07,34.0
974,tket,130.0,4.0,default/gate_count/i_39_cnt_130,109.0,72.0,24.0,133.0,0.0,0.0,-0.07254266738891602,26.0
975,qiskit,130.0,4.0,default/gate_count/i_39_cnt_130,159.0,90.0,37.0,196.0,0.0,0.0,-0.04740571975708008,30.0
976,tpar,130.0,4.0,default/gate_count/i_39_cnt_130,208.0,135.0,19.0,227.0,0.0,0.0,-0.1233835220336914,104.0
977,voqc,130.0,4.0,default/gate_count/i_39_cnt_130,211.0,111.0,19.0,230.0,0.0,0.0,-0.22351765632629395,30.0
978,qfast,130.0,4.0,default/gate_count/i_39_cnt_130,225.0,357.0,275.0,500.0,0.0,0.0,-1032.2601308822632,75.0
979,pyzx,130.0,4.0,default/gate_count/i_39_cnt_130,77.0,62.0,19.0,96.0,0.0,0.0,-0.1062016487121582,36.0
980,default,130.0,4.0,default/gate_count/i_40_cnt_130,142.0,91.0,32.0,174.0,0.0,0.0,-7.152557373046875e-07,37.0
981,tket,130.0,4.0,default/gate_count/i_40_cnt_130,92.0,58.0,12.0,104.0,0.0,0.0,-0.13261628150939941,22.0
982,qiskit,130.0,4.0,default/gate_count/i_40_cnt_130,138.0,87.0,32.0,170.0,0.0,0.0,-0.043445587158203125,33.0
983,tpar,130.0,4.0,default/gate_count/i_40_cnt_130,161.0,107.0,10.0,171.0,0.0,0.0,-0.11379599571228027,76.0
984,voqc,130.0,4.0,default/gate_count/i_40_cnt_130,154.0,96.0,10.0,164.0,0.0,0.0,-0.14810419082641602,31.0
985,qfast,130.0,4.0,default/gate_count/i_40_cnt_130,102.0,163.0,130.0,232.0,0.0,0.0,-108.37675285339355,34.0
986,pyzx,130.0,4.0,default/gate_count/i_40_cnt_130,61.0,51.0,10.0,71.0,0.0,0.0,-0.1541898250579834,25.0
987,default,130.0,4.0,default/gate_count/i_41_cnt_130,154.0,82.0,28.0,182.0,0.0,0.0,-7.152557373046875e-07,33.0
988,tket,130.0,4.0,default/gate_count/i_41_cnt_130,120.0,65.0,11.0,131.0,0.0,0.0,-0.07339167594909668,24.0
989,qiskit,130.0,4.0,default/gate_count/i_41_cnt_130,154.0,82.0,28.0,182.0,0.0,0.0,-0.04790902137756348,33.0
990,tpar,130.0,4.0,default/gate_count/i_41_cnt_130,176.0,121.0,10.0,186.0,0.0,0.0,-0.11570429801940918,78.0
991,voqc,130.0,4.0,default/gate_count/i_41_cnt_130,189.0,104.0,10.0,199.0,0.0,0.0,-0.15658926963806152,29.0
992,qfast,130.0,4.0,default/gate_count/i_41_cnt_130,120.0,152.0,156.0,276.0,0.0,0.0,-95.52743172645569,40.0
993,pyzx,130.0,4.0,default/gate_count/i_41_cnt_130,70.0,58.0,10.0,80.0,0.0,0.0,-0.09622025489807129,38.0
994,default,130.0,4.0,default/gate_count/i_42_cnt_130,176.0,100.0,24.0,200.0,0.0,0.0,-4.76837158203125e-07,35.0
995,tket,130.0,4.0,default/gate_count/i_42_cnt_130,116.0,76.0,18.0,134.0,0.0,0.0,-0.07488107681274414,23.0
996,qiskit,130.0,4.0,default/gate_count/i_42_cnt_130,170.0,93.0,24.0,194.0,0.0,0.0,-0.046478271484375,29.0
997,tpar,130.0,4.0,default/gate_count/i_42_cnt_130,194.0,134.0,18.0,212.0,0.0,0.0,-0.12219357490539551,100.0
998,voqc,130.0,4.0,default/gate_count/i_42_cnt_130,187.0,108.0,18.0,205.0,0.0,0.0,-0.21407723426818848,27.0
999,qfast,130.0,4.0,default/gate_count/i_42_cnt_130,243.0,302.0,297.0,540.0,0.0,0.0,-1401.220938205719,81.0
1000,pyzx,130.0,4.0,default/gate_count/i_42_cnt_130,77.0,64.0,18.0,95.0,0.0,0.0,-0.10557270050048828,35.0
1001,default,130.0,4.0,default/gate_count/i_43_cnt_130,137.0,88.0,41.0,178.0,0.0,0.0,-4.76837158203125e-07,39.0
1002,tket,130.0,4.0,default/gate_count/i_43_cnt_130,71.0,39.0,13.0,84.0,0.0,0.0,-0.06901288032531738,18.0
1003,qiskit,130.0,4.0,default/gate_count/i_43_cnt_130,131.0,83.0,41.0,172.0,0.0,0.0,-0.04009079933166504,33.0
1004,tpar,130.0,4.0,default/gate_count/i_43_cnt_130,138.0,90.0,13.0,151.0,0.0,0.0,-0.10163378715515137,61.0
1005,voqc,130.0,4.0,default/gate_count/i_43_cnt_130,136.0,88.0,13.0,149.0,0.0,0.0,-0.13898348808288574,29.0
1006,qfast,130.0,4.0,default/gate_count/i_43_cnt_130,96.0,138.0,128.0,224.0,0.0,0.0,-132.15693950653076,32.0
1007,pyzx,130.0,4.0,default/gate_count/i_43_cnt_130,57.0,43.0,13.0,70.0,0.0,0.0,-0.14617109298706055,26.0
1008,default,130.0,4.0,default/gate_count/i_44_cnt_130,156.0,71.0,36.0,192.0,0.0,0.0,-4.76837158203125e-07,27.0
1009,tket,130.0,4.0,default/gate_count/i_44_cnt_130,107.0,55.0,14.0,121.0,0.0,0.0,-0.07214474678039551,19.0
1010,qiskit,130.0,4.0,default/gate_count/i_44_cnt_130,154.0,67.0,36.0,190.0,0.0,0.0,-0.0450291633605957,25.0
1011,tpar,130.0,4.0,default/gate_count/i_44_cnt_130,152.0,83.0,14.0,166.0,0.0,0.0,-0.10490846633911133,52.0
1012,voqc,130.0,4.0,default/gate_count/i_44_cnt_130,186.0,88.0,14.0,200.0,0.0,0.0,-0.20961570739746094,25.0
1013,qfast,130.0,4.0,default/gate_count/i_44_cnt_130,90.0,124.0,120.0,210.0,0.0,0.0,-117.60992503166199,30.0
1014,pyzx,130.0,4.0,default/gate_count/i_44_cnt_130,63.0,54.0,14.0,77.0,0.0,0.0,-0.08948922157287598,32.0
1015,default,130.0,4.0,default/gate_count/i_45_cnt_130,170.0,98.0,34.0,204.0,0.0,0.0,-4.76837158203125e-07,33.0
1016,tket,130.0,4.0,default/gate_count/i_45_cnt_130,119.0,68.0,15.0,134.0,0.0,0.0,-0.07404017448425293,24.0
1017,qiskit,130.0,4.0,default/gate_count/i_45_cnt_130,168.0,96.0,34.0,202.0,0.0,0.0,-0.04882645606994629,31.0
1018,tpar,130.0,4.0,default/gate_count/i_45_cnt_130,176.0,123.0,14.0,190.0,0.0,0.0,-0.17616558074951172,66.0
1019,voqc,130.0,4.0,default/gate_count/i_45_cnt_130,237.0,113.0,14.0,251.0,0.0,0.0,-0.16390109062194824,27.0
1020,qfast,130.0,4.0,default/gate_count/i_45_cnt_130,174.0,281.0,218.0,392.0,0.0,0.0,-1043.0494673252106,58.0
1021,pyzx,130.0,4.0,default/gate_count/i_45_cnt_130,80.0,71.0,14.0,94.0,0.0,0.0,-0.10697031021118164,42.0
1022,default,130.0,4.0,default/gate_count/i_46_cnt_130,153.0,79.0,35.0,188.0,0.0,0.0,-7.152557373046875e-07,34.0
1023,tket,130.0,4.0,default/gate_count/i_46_cnt_130,83.0,56.0,18.0,101.0,0.0,0.0,-0.06951475143432617,20.0
1024,qiskit,130.0,4.0,default/gate_count/i_46_cnt_130,149.0,79.0,35.0,184.0,0.0,0.0,-0.046889305114746094,30.0
1025,tpar,130.0,4.0,default/gate_count/i_46_cnt_130,151.0,97.0,15.0,166.0,0.0,0.0,-0.10968637466430664,60.0
1026,voqc,130.0,4.0,default/gate_count/i_46_cnt_130,188.0,88.0,15.0,203.0,0.0,0.0,-0.15457653999328613,26.0
1027,qfast,130.0,4.0,default/gate_count/i_46_cnt_130,216.0,312.0,264.0,480.0,0.0,0.0,-529.9997112751007,72.0
1028,pyzx,130.0,4.0,default/gate_count/i_46_cnt_130,64.0,51.0,15.0,79.0,0.0,0.0,-0.0969853401184082,28.0
1029,default,130.0,4.0,default/gate_count/i_47_cnt_130,175.0,86.0,29.0,204.0,0.0,0.0,-4.76837158203125e-07,28.0
1030,tket,130.0,4.0,default/gate_count/i_47_cnt_130,135.0,73.0,18.0,153.0,0.0,0.0,-0.07589888572692871,22.0
1031,qiskit,130.0,4.0,default/gate_count/i_47_cnt_130,175.0,86.0,29.0,204.0,0.0,0.0,-0.04983186721801758,28.0
1032,tpar,130.0,4.0,default/gate_count/i_47_cnt_130,184.0,107.0,15.0,199.0,0.0,0.0,-0.12035036087036133,63.0
1033,voqc,130.0,4.0,default/gate_count/i_47_cnt_130,224.0,113.0,15.0,239.0,0.0,0.0,-0.22516298294067383,28.0
1034,qfast,130.0,4.0,default/gate_count/i_47_cnt_130,234.0,335.0,286.0,520.0,0.0,0.0,-1362.3739635944366,78.0
1035,pyzx,130.0,4.0,default/gate_count/i_47_cnt_130,80.0,75.0,15.0,95.0,0.0,0.0,-0.10686898231506348,43.0
1036,default,130.0,4.0,default/gate_count/i_48_cnt_130,147.0,82.0,31.0,178.0,0.0,0.0,-4.76837158203125e-07,40.0
1037,tket,130.0,4.0,default/gate_count/i_48_cnt_130,87.0,55.0,13.0,100.0,0.0,0.0,-0.12627339363098145,24.0
1038,qiskit,130.0,4.0,default/gate_count/i_48_cnt_130,145.0,82.0,31.0,176.0,0.0,0.0,-0.04146695137023926,38.0
1039,tpar,130.0,4.0,default/gate_count/i_48_cnt_130,147.0,91.0,13.0,160.0,0.0,0.0,-0.10809111595153809,71.0
1040,voqc,130.0,4.0,default/gate_count/i_48_cnt_130,144.0,79.0,13.0,157.0,0.0,0.0,-0.14402270317077637,30.0
1041,qfast,130.0,4.0,default/gate_count/i_48_cnt_130,129.0,199.0,165.0,294.0,0.0,0.0,-286.57633900642395,43.0
1042,pyzx,130.0,4.0,default/gate_count/i_48_cnt_130,59.0,50.0,13.0,72.0,0.0,0.0,-0.153639554977417,25.0
1043,default,130.0,4.0,default/gate_count/i_49_cnt_130,155.0,79.0,39.0,194.0,0.0,0.0,-7.152557373046875e-07,27.0
1044,tket,130.0,4.0,default/gate_count/i_49_cnt_130,76.0,42.0,13.0,89.0,0.0,0.0,-0.06999683380126953,14.0
1045,qiskit,130.0,4.0,default/gate_count/i_49_cnt_130,153.0,79.0,39.0,192.0,0.0,0.0,-0.043947458267211914,25.0
1046,tpar,130.0,4.0,default/gate_count/i_49_cnt_130,170.0,117.0,15.0,185.0,0.0,0.0,-0.11644458770751953,88.0
1047,voqc,130.0,4.0,default/gate_count/i_49_cnt_130,165.0,94.0,15.0,180.0,0.0,0.0,-0.14558959007263184,21.0
1048,qfast,130.0,4.0,default/gate_count/i_49_cnt_130,63.0,85.0,85.0,148.0,0.0,0.0,-21.722070932388306,21.0
1049,pyzx,130.0,4.0,default/gate_count/i_49_cnt_130,59.0,56.0,13.0,72.0,0.0,0.0,-0.0952308177947998,29.0
1050,default,170.0,4.0,default/gate_count/i_0_cnt_170,219.0,122.0,43.0,262.0,0.0,0.0,-7.152557373046875e-07,38.0
1051,tket,170.0,4.0,default/gate_count/i_0_cnt_170,113.0,70.0,17.0,130.0,0.0,0.0,-0.07929396629333496,27.0
1052,qiskit,170.0,4.0,default/gate_count/i_0_cnt_170,215.0,118.0,43.0,258.0,0.0,0.0,-0.061020612716674805,34.0
1053,tpar,170.0,4.0,default/gate_count/i_0_cnt_170,224.0,130.0,15.0,239.0,0.0,0.0,-0.13095855712890625,82.0
1054,voqc,170.0,4.0,default/gate_count/i_0_cnt_170,217.0,127.0,15.0,232.0,0.0,0.0,-0.2276761531829834,34.0
1055,qfast,170.0,4.0,default/gate_count/i_0_cnt_170,144.0,207.0,180.0,324.0,0.0,0.0,-548.2985701560974,48.0
1056,pyzx,170.0,4.0,default/gate_count/i_0_cnt_170,69.0,61.0,13.0,82.0,0.0,0.0,-0.11855363845825195,36.0
1057,default,170.0,4.0,default/gate_count/i_1_cnt_170,212.0,113.0,48.0,260.0,0.0,0.0,-9.5367431640625e-07,42.0
1058,tket,170.0,4.0,default/gate_count/i_1_cnt_170,119.0,72.0,24.0,143.0,0.0,0.0,-0.08101010322570801,30.0
1059,qiskit,170.0,4.0,default/gate_count/i_1_cnt_170,212.0,113.0,48.0,260.0,0.0,0.0,-0.06327557563781738,42.0
1060,tpar,170.0,4.0,default/gate_count/i_1_cnt_170,204.0,131.0,20.0,224.0,0.0,0.0,-0.13321232795715332,75.0
1061,voqc,170.0,4.0,default/gate_count/i_1_cnt_170,288.0,134.0,20.0,308.0,0.0,0.0,-0.1932661533355713,38.0
1062,qfast,170.0,4.0,default/gate_count/i_1_cnt_170,156.0,257.0,196.0,352.0,0.0,0.0,-496.40863609313965,52.0
1063,pyzx,170.0,4.0,default/gate_count/i_1_cnt_170,70.0,62.0,18.0,88.0,0.0,0.0,-0.11853694915771484,36.0
1064,default,170.0,4.0,default/gate_count/i_2_cnt_170,200.0,109.0,48.0,248.0,0.0,0.0,-4.76837158203125e-07,36.0
1065,tket,170.0,4.0,default/gate_count/i_2_cnt_170,129.0,77.0,22.0,151.0,0.0,0.0,-0.0758676528930664,26.0
1066,qiskit,170.0,4.0,default/gate_count/i_2_cnt_170,196.0,107.0,48.0,244.0,0.0,0.0,-0.061499595642089844,32.0
1067,tpar,170.0,4.0,default/gate_count/i_2_cnt_170,216.0,143.0,20.0,236.0,0.0,0.0,-0.1330888271331787,83.0
1068,voqc,170.0,4.0,default/gate_count/i_2_cnt_170,266.0,129.0,20.0,286.0,0.0,0.0,-0.23911786079406738,30.0
1069,qfast,170.0,4.0,default/gate_count/i_2_cnt_170,93.0,149.0,123.0,216.0,0.0,0.0,-114.47515439987183,31.0
1070,pyzx,170.0,4.0,default/gate_count/i_2_cnt_170,78.0,63.0,16.0,94.0,0.0,0.0,-0.11448836326599121,37.0
1071,default,170.0,4.0,default/gate_count/i_3_cnt_170,216.0,119.0,34.0,250.0,0.0,0.0,-7.152557373046875e-07,57.0
1072,tket,170.0,4.0,default/gate_count/i_3_cnt_170,148.0,97.0,28.0,176.0,0.0,0.0,-0.08657574653625488,35.0
1073,qiskit,170.0,4.0,default/gate_count/i_3_cnt_170,206.0,111.0,34.0,240.0,0.0,0.0,-0.06343865394592285,47.0
1074,tpar,170.0,4.0,default/gate_count/i_3_cnt_170,254.0,169.0,22.0,276.0,0.0,0.0,-0.14513611793518066,124.0
1075,voqc,170.0,4.0,default/gate_count/i_3_cnt_170,255.0,151.0,22.0,277.0,0.0,0.0,-0.18724822998046875,47.0
1076,qfast,170.0,4.0,default/gate_count/i_3_cnt_170,225.0,341.0,275.0,500.0,0.0,0.0,-2091.799772500992,75.0
1077,pyzx,170.0,4.0,default/gate_count/i_3_cnt_170,88.0,83.0,22.0,110.0,0.0,0.0,-0.12088704109191895,42.0
1078,default,170.0,4.0,default/gate_count/i_4_cnt_170,209.0,110.0,39.0,248.0,0.0,0.0,-4.76837158203125e-07,45.0
1079,tket,170.0,4.0,default/gate_count/i_4_cnt_170,119.0,73.0,13.0,132.0,0.0,0.0,-0.07479715347290039,24.0
1080,qiskit,170.0,4.0,default/gate_count/i_4_cnt_170,197.0,97.0,39.0,236.0,0.0,0.0,-0.057734012603759766,33.0
1081,tpar,170.0,4.0,default/gate_count/i_4_cnt_170,192.0,107.0,11.0,203.0,0.0,0.0,-0.18464255332946777,61.0
1082,voqc,170.0,4.0,default/gate_count/i_4_cnt_170,214.0,118.0,11.0,225.0,0.0,0.0,-0.16327667236328125,29.0
