,algorithm,circ_num_gates,circ_q_count,circuit,clifford_count,depth,non_clifford,overall_gate_count,p_cnot,p_t,time_diff[s],two_qubit_count
194,qfast,50.0,3.0,default/qubits/i_27_num_qubits_3,27.0,37.0,30.0,57.0,0.0,0.0,-1.4630346298217773,9.0
195,pyzx,50.0,3.0,default/qubits/i_27_num_qubits_3,39.0,42.0,8.0,47.0,0.0,0.0,-0.06444859504699707,18.0
196,default,50.0,3.0,default/qubits/i_28_num_qubits_3,72.0,47.0,6.0,78.0,0.0,0.0,-4.76837158203125e-07,13.0
197,tket,50.0,3.0,default/qubits/i_28_num_qubits_3,45.0,32.0,11.0,56.0,0.0,0.0,-0.05298447608947754,11.0
198,qiskit,50.0,3.0,default/qubits/i_28_num_qubits_3,72.0,47.0,6.0,78.0,0.0,0.0,-0.018678903579711914,13.0
199,tpar,50.0,3.0,default/qubits/i_28_num_qubits_3,75.0,59.0,6.0,81.0,0.0,0.0,-0.1366424560546875,28.0
200,voqc,50.0,3.0,default/qubits/i_28_num_qubits_3,79.0,58.0,6.0,85.0,0.0,0.0,-0.1096944808959961,13.0
201,qfast,50.0,3.0,default/qubits/i_28_num_qubits_3,25.0,35.0,26.0,51.0,0.0,0.0,-1.0498778820037842,8.0
202,pyzx,50.0,3.0,default/qubits/i_28_num_qubits_3,38.0,38.0,6.0,44.0,0.0,0.0,-0.0633399486541748,17.0
203,default,50.0,3.0,default/qubits/i_29_num_qubits_3,56.0,49.0,12.0,68.0,0.0,0.0,-7.152557373046875e-07,18.0
204,tket,50.0,3.0,default/qubits/i_29_num_qubits_3,50.0,44.0,12.0,62.0,0.0,0.0,-0.05753636360168457,12.0
205,qiskit,50.0,3.0,default/qubits/i_29_num_qubits_3,56.0,49.0,12.0,68.0,0.0,0.0,-0.018079280853271484,18.0
206,tpar,50.0,3.0,default/qubits/i_29_num_qubits_3,69.0,63.0,10.0,79.0,0.0,0.0,-0.13610625267028809,35.0
207,voqc,50.0,3.0,default/qubits/i_29_num_qubits_3,70.0,57.0,10.0,80.0,0.0,0.0,-0.11358284950256348,18.0
208,qfast,50.0,3.0,default/qubits/i_29_num_qubits_3,20.0,25.0,19.0,39.0,0.0,0.0,-0.32075977325439453,6.0
209,pyzx,50.0,3.0,default/qubits/i_29_num_qubits_3,31.0,29.0,8.0,39.0,0.0,0.0,-0.06655383110046387,11.0
210,default,50.0,3.0,default/qubits/i_30_num_qubits_3,63.0,46.0,9.0,72.0,0.0,0.0,-7.152557373046875e-07,14.0
211,tket,50.0,3.0,default/qubits/i_30_num_qubits_3,43.0,32.0,5.0,48.0,0.0,0.0,-0.05338454246520996,8.0
212,qiskit,50.0,3.0,default/qubits/i_30_num_qubits_3,61.0,46.0,9.0,70.0,0.0,0.0,-0.017880678176879883,12.0
213,tpar,50.0,3.0,default/qubits/i_30_num_qubits_3,60.0,46.0,5.0,65.0,0.0,0.0,-0.13625621795654297,25.0
214,voqc,50.0,3.0,default/qubits/i_30_num_qubits_3,78.0,61.0,5.0,83.0,0.0,0.0,-0.10566568374633789,12.0
215,qfast,50.0,3.0,default/qubits/i_30_num_qubits_3,24.0,30.0,21.0,45.0,0.0,0.0,-0.6768665313720703,7.0
216,pyzx,50.0,3.0,default/qubits/i_30_num_qubits_3,25.0,25.0,5.0,30.0,0.0,0.0,-0.058712005615234375,12.0
217,default,50.0,3.0,default/qubits/i_31_num_qubits_3,62.0,55.0,12.0,74.0,0.0,0.0,-7.152557373046875e-07,14.0
218,tket,50.0,3.0,default/qubits/i_31_num_qubits_3,50.0,33.0,11.0,61.0,0.0,0.0,-0.053267478942871094,10.0
219,qiskit,50.0,3.0,default/qubits/i_31_num_qubits_3,60.0,53.0,12.0,72.0,0.0,0.0,-0.017811059951782227,12.0
220,tpar,50.0,3.0,default/qubits/i_31_num_qubits_3,67.0,60.0,6.0,73.0,0.0,0.0,-0.13421130180358887,30.0
221,voqc,50.0,3.0,default/qubits/i_31_num_qubits_3,73.0,60.0,6.0,79.0,0.0,0.0,-0.10516929626464844,12.0
222,qfast,50.0,3.0,default/qubits/i_31_num_qubits_3,18.0,22.0,21.0,39.0,0.0,0.0,-0.6769495010375977,6.0
223,pyzx,50.0,3.0,default/qubits/i_31_num_qubits_3,28.0,23.0,6.0,34.0,0.0,0.0,-0.05849123001098633,10.0
224,default,50.0,3.0,default/qubits/i_32_num_qubits_3,59.0,40.0,15.0,74.0,0.0,0.0,-7.152557373046875e-07,15.0
225,tket,50.0,3.0,default/qubits/i_32_num_qubits_3,46.0,41.0,11.0,57.0,0.0,0.0,-0.055078744888305664,11.0
226,qiskit,50.0,3.0,default/qubits/i_32_num_qubits_3,59.0,40.0,15.0,74.0,0.0,0.0,-0.020241975784301758,15.0
227,tpar,50.0,3.0,default/qubits/i_32_num_qubits_3,78.0,67.0,11.0,89.0,0.0,0.0,-0.14244794845581055,42.0
228,voqc,50.0,3.0,default/qubits/i_32_num_qubits_3,80.0,53.0,11.0,91.0,0.0,0.0,-0.11071658134460449,15.0
229,qfast,50.0,3.0,default/qubits/i_32_num_qubits_3,30.0,39.0,33.0,63.0,0.0,0.0,-2.190821886062622,10.0
230,pyzx,50.0,3.0,default/qubits/i_32_num_qubits_3,47.0,43.0,11.0,58.0,0.0,0.0,-0.06860947608947754,20.0
231,default,50.0,3.0,default/qubits/i_33_num_qubits_3,75.0,51.0,7.0,82.0,0.0,0.0,-4.76837158203125e-07,16.0
232,tket,50.0,3.0,default/qubits/i_33_num_qubits_3,38.0,26.0,8.0,46.0,0.0,0.0,-0.05344557762145996,8.0
233,qiskit,50.0,3.0,default/qubits/i_33_num_qubits_3,71.0,47.0,7.0,78.0,0.0,0.0,-0.01850271224975586,12.0
234,tpar,50.0,3.0,default/qubits/i_33_num_qubits_3,65.0,51.0,5.0,70.0,0.0,0.0,-0.13148260116577148,25.0
235,voqc,50.0,3.0,default/qubits/i_33_num_qubits_3,102.0,70.0,5.0,107.0,0.0,0.0,-0.10890793800354004,12.0
236,qfast,50.0,3.0,default/qubits/i_33_num_qubits_3,21.0,33.0,24.0,45.0,0.0,0.0,-0.4386711120605469,7.0
237,pyzx,50.0,3.0,default/qubits/i_33_num_qubits_3,22.0,16.0,3.0,25.0,0.0,0.0,-0.058943748474121094,9.0
238,default,50.0,3.0,default/qubits/i_34_num_qubits_3,69.0,53.0,7.0,76.0,0.0,0.0,-7.152557373046875e-07,17.0
239,tket,50.0,3.0,default/qubits/i_34_num_qubits_3,52.0,36.0,7.0,59.0,0.0,0.0,-0.05500650405883789,6.0
240,qiskit,50.0,3.0,default/qubits/i_34_num_qubits_3,67.0,53.0,7.0,74.0,0.0,0.0,-0.018840789794921875,15.0
241,tpar,50.0,3.0,default/qubits/i_34_num_qubits_3,64.0,52.0,5.0,69.0,0.0,0.0,-0.13315916061401367,22.0
242,voqc,50.0,3.0,default/qubits/i_34_num_qubits_3,80.0,57.0,5.0,85.0,0.0,0.0,-0.10776543617248535,13.0
243,qfast,50.0,3.0,default/qubits/i_34_num_qubits_3,21.0,30.0,24.0,45.0,0.0,0.0,-0.5507607460021973,7.0
244,pyzx,50.0,3.0,default/qubits/i_34_num_qubits_3,30.0,28.0,5.0,35.0,0.0,0.0,-0.06120610237121582,16.0
245,default,50.0,3.0,default/qubits/i_35_num_qubits_3,70.0,46.0,12.0,82.0,0.0,0.0,-7.152557373046875e-07,11.0
246,tket,50.0,3.0,default/qubits/i_35_num_qubits_3,44.0,29.0,15.0,59.0,0.0,0.0,-0.052761077880859375,6.0
247,qiskit,50.0,3.0,default/qubits/i_35_num_qubits_3,68.0,44.0,12.0,80.0,0.0,0.0,-0.01894211769104004,9.0
248,tpar,50.0,3.0,default/qubits/i_35_num_qubits_3,59.0,43.0,10.0,69.0,0.0,0.0,-0.13107037544250488,13.0
249,voqc,50.0,3.0,default/qubits/i_35_num_qubits_3,103.0,67.0,10.0,113.0,0.0,0.0,-0.11090302467346191,9.0
250,qfast,50.0,3.0,default/qubits/i_35_num_qubits_3,27.0,34.0,30.0,57.0,0.0,0.0,-1.4918599128723145,9.0
251,pyzx,50.0,3.0,default/qubits/i_35_num_qubits_3,36.0,36.0,10.0,46.0,0.0,0.0,-0.0625312328338623,14.0
252,default,50.0,3.0,default/qubits/i_36_num_qubits_3,57.0,44.0,13.0,70.0,0.0,0.0,-4.76837158203125e-07,16.0
253,tket,50.0,3.0,default/qubits/i_36_num_qubits_3,43.0,38.0,9.0,52.0,0.0,0.0,-0.05344080924987793,12.0
254,qiskit,50.0,3.0,default/qubits/i_36_num_qubits_3,55.0,40.0,13.0,68.0,0.0,0.0,-0.02090740203857422,14.0
255,tpar,50.0,3.0,default/qubits/i_36_num_qubits_3,52.0,36.0,9.0,61.0,0.0,0.0,-0.13473987579345703,19.0
256,voqc,50.0,3.0,default/qubits/i_36_num_qubits_3,68.0,53.0,9.0,77.0,0.0,0.0,-0.1079854965209961,14.0
257,qfast,50.0,3.0,default/qubits/i_36_num_qubits_3,31.0,40.0,26.0,57.0,0.0,0.0,-1.190293788909912,9.0
258,pyzx,50.0,3.0,default/qubits/i_36_num_qubits_3,36.0,38.0,7.0,43.0,0.0,0.0,-0.06785035133361816,18.0
259,default,50.0,3.0,default/qubits/i_37_num_qubits_3,51.0,42.0,13.0,64.0,0.0,0.0,-4.76837158203125e-07,16.0
260,tket,50.0,3.0,default/qubits/i_37_num_qubits_3,55.0,37.0,11.0,66.0,0.0,0.0,-0.05389046669006348,8.0
261,qiskit,50.0,3.0,default/qubits/i_37_num_qubits_3,49.0,40.0,13.0,62.0,0.0,0.0,-0.017600536346435547,14.0
262,tpar,50.0,3.0,default/qubits/i_37_num_qubits_3,68.0,61.0,9.0,77.0,0.0,0.0,-0.1342315673828125,38.0
263,voqc,50.0,3.0,default/qubits/i_37_num_qubits_3,61.0,52.0,9.0,70.0,0.0,0.0,-0.10790681838989258,14.0
264,qfast,50.0,3.0,default/qubits/i_37_num_qubits_3,21.0,30.0,24.0,45.0,0.0,0.0,-0.2980921268463135,7.0
265,pyzx,50.0,3.0,default/qubits/i_37_num_qubits_3,40.0,32.0,9.0,49.0,0.0,0.0,-0.06602811813354492,15.0
266,default,50.0,3.0,default/qubits/i_38_num_qubits_3,49.0,39.0,17.0,66.0,0.0,0.0,-4.76837158203125e-07,11.0
267,tket,50.0,3.0,default/qubits/i_38_num_qubits_3,24.0,16.0,5.0,29.0,0.0,0.0,-0.0491786003112793,5.0
268,qiskit,50.0,3.0,default/qubits/i_38_num_qubits_3,45.0,37.0,17.0,62.0,0.0,0.0,-0.015331506729125977,7.0
269,tpar,50.0,3.0,default/qubits/i_38_num_qubits_3,44.0,29.0,5.0,49.0,0.0,0.0,-0.12761139869689941,13.0
270,voqc,50.0,3.0,default/qubits/i_38_num_qubits_3,54.0,36.0,5.0,59.0,0.0,0.0,-0.09804248809814453,7.0
271,qfast,50.0,3.0,default/qubits/i_38_num_qubits_3,21.0,30.0,24.0,45.0,0.0,0.0,-0.4293558597564697,7.0
272,pyzx,50.0,3.0,default/qubits/i_38_num_qubits_3,33.0,32.0,5.0,38.0,0.0,0.0,-0.061353445053100586,14.0
273,default,50.0,3.0,default/qubits/i_39_num_qubits_3,70.0,45.0,10.0,80.0,0.0,0.0,-4.76837158203125e-07,6.0
274,tket,50.0,3.0,default/qubits/i_39_num_qubits_3,34.0,24.0,4.0,38.0,0.0,0.0,-0.04965472221374512,5.0
275,qiskit,50.0,3.0,default/qubits/i_39_num_qubits_3,70.0,45.0,10.0,80.0,0.0,0.0,-0.017255306243896484,6.0
276,tpar,50.0,3.0,default/qubits/i_39_num_qubits_3,64.0,44.0,4.0,68.0,0.0,0.0,-0.1321401596069336,16.0
277,voqc,50.0,3.0,default/qubits/i_39_num_qubits_3,60.0,44.0,4.0,64.0,0.0,0.0,-0.09965872764587402,6.0
278,qfast,50.0,3.0,default/qubits/i_39_num_qubits_3,24.0,32.0,27.0,51.0,0.0,0.0,-1.3053357601165771,8.0
279,pyzx,50.0,3.0,default/qubits/i_39_num_qubits_3,30.0,27.0,4.0,34.0,0.0,0.0,-0.05830836296081543,15.0
280,default,50.0,3.0,default/qubits/i_40_num_qubits_3,80.0,44.0,8.0,88.0,0.0,0.0,-4.76837158203125e-07,12.0
281,tket,50.0,3.0,default/qubits/i_40_num_qubits_3,48.0,33.0,4.0,52.0,0.0,0.0,-0.0545198917388916,9.0
282,qiskit,50.0,3.0,default/qubits/i_40_num_qubits_3,80.0,44.0,8.0,88.0,0.0,0.0,-0.01979970932006836,12.0
283,tpar,50.0,3.0,default/qubits/i_40_num_qubits_3,85.0,62.0,6.0,91.0,0.0,0.0,-0.13722944259643555,34.0
284,voqc,50.0,3.0,default/qubits/i_40_num_qubits_3,110.0,68.0,6.0,116.0,0.0,0.0,-0.11383056640625,12.0
285,qfast,50.0,3.0,default/qubits/i_40_num_qubits_3,22.0,25.0,17.0,39.0,0.0,0.0,-0.7860040664672852,6.0
286,pyzx,50.0,3.0,default/qubits/i_40_num_qubits_3,32.0,25.0,4.0,36.0,0.0,0.0,-0.06163740158081055,14.0
287,default,50.0,3.0,default/qubits/i_41_num_qubits_3,75.0,43.0,11.0,86.0,0.0,0.0,-4.76837158203125e-07,14.0
288,tket,50.0,3.0,default/qubits/i_41_num_qubits_3,44.0,31.0,9.0,53.0,0.0,0.0,-0.054538726806640625,7.0
289,qiskit,50.0,3.0,default/qubits/i_41_num_qubits_3,75.0,43.0,11.0,86.0,0.0,0.0,-0.01991581916809082,14.0
290,tpar,50.0,3.0,default/qubits/i_41_num_qubits_3,77.0,54.0,7.0,84.0,0.0,0.0,-0.1374349594116211,29.0
291,voqc,50.0,3.0,default/qubits/i_41_num_qubits_3,109.0,67.0,7.0,116.0,0.0,0.0,-0.11496782302856445,14.0
292,qfast,50.0,3.0,default/qubits/i_41_num_qubits_3,24.0,38.0,27.0,51.0,0.0,0.0,-0.9531381130218506,8.0
293,pyzx,50.0,3.0,default/qubits/i_41_num_qubits_3,39.0,36.0,7.0,46.0,0.0,0.0,-0.06326603889465332,18.0
294,default,50.0,3.0,default/qubits/i_42_num_qubits_3,58.0,42.0,10.0,68.0,0.0,0.0,-7.152557373046875e-07,16.0
295,tket,50.0,3.0,default/qubits/i_42_num_qubits_3,37.0,25.0,9.0,46.0,0.0,0.0,-0.05323171615600586,5.0
296,qiskit,50.0,3.0,default/qubits/i_42_num_qubits_3,56.0,40.0,10.0,66.0,0.0,0.0,-0.018724918365478516,14.0
297,tpar,50.0,3.0,default/qubits/i_42_num_qubits_3,67.0,55.0,4.0,71.0,0.0,0.0,-0.13355445861816406,31.0
298,voqc,50.0,3.0,default/qubits/i_42_num_qubits_3,67.0,50.0,4.0,71.0,0.0,0.0,-0.10382986068725586,14.0
299,qfast,50.0,3.0,default/qubits/i_42_num_qubits_3,15.0,18.0,12.0,27.0,0.0,0.0,-0.35620832443237305,4.0
300,pyzx,50.0,3.0,default/qubits/i_42_num_qubits_3,16.0,16.0,4.0,20.0,0.0,0.0,-0.056313514709472656,4.0
301,default,50.0,3.0,default/qubits/i_43_num_qubits_3,57.0,43.0,13.0,70.0,0.0,0.0,-9.5367431640625e-07,14.0
302,tket,50.0,3.0,default/qubits/i_43_num_qubits_3,42.0,31.0,9.0,51.0,0.0,0.0,-0.052919626235961914,8.0
303,qiskit,50.0,3.0,default/qubits/i_43_num_qubits_3,57.0,43.0,13.0,70.0,0.0,0.0,-0.017670154571533203,14.0
304,tpar,50.0,3.0,default/qubits/i_43_num_qubits_3,65.0,53.0,9.0,74.0,0.0,0.0,-0.07371068000793457,28.0
305,voqc,50.0,3.0,default/qubits/i_43_num_qubits_3,79.0,63.0,9.0,88.0,0.0,0.0,-0.1705470085144043,14.0
306,qfast,50.0,3.0,default/qubits/i_43_num_qubits_3,21.0,27.0,24.0,45.0,0.0,0.0,-0.4561147689819336,7.0
307,pyzx,50.0,3.0,default/qubits/i_43_num_qubits_3,34.0,33.0,9.0,43.0,0.0,0.0,-0.0644843578338623,13.0
308,default,50.0,3.0,default/qubits/i_44_num_qubits_3,71.0,55.0,9.0,80.0,0.0,0.0,-4.76837158203125e-07,15.0
309,tket,50.0,3.0,default/qubits/i_44_num_qubits_3,44.0,32.0,9.0,53.0,0.0,0.0,-0.05124497413635254,8.0
310,qiskit,50.0,3.0,default/qubits/i_44_num_qubits_3,69.0,53.0,9.0,78.0,0.0,0.0,-0.02069544792175293,13.0
311,tpar,50.0,3.0,default/qubits/i_44_num_qubits_3,54.0,36.0,5.0,59.0,0.0,0.0,-0.06792044639587402,14.0
312,voqc,50.0,3.0,default/qubits/i_44_num_qubits_3,71.0,46.0,5.0,76.0,0.0,0.0,-0.16689133644104004,9.0
313,qfast,50.0,3.0,default/qubits/i_44_num_qubits_3,22.0,27.0,23.0,45.0,0.0,0.0,-0.299130916595459,7.0
314,pyzx,50.0,3.0,default/qubits/i_44_num_qubits_3,27.0,24.0,5.0,32.0,0.0,0.0,-0.05805611610412598,9.0
315,default,50.0,3.0,default/qubits/i_45_num_qubits_3,42.0,38.0,18.0,60.0,0.0,0.0,-7.152557373046875e-07,14.0
316,tket,50.0,3.0,default/qubits/i_45_num_qubits_3,24.0,25.0,8.0,32.0,0.0,0.0,-0.05049252510070801,8.0
317,qiskit,50.0,3.0,default/qubits/i_45_num_qubits_3,42.0,38.0,18.0,60.0,0.0,0.0,-0.016530990600585938,14.0
318,tpar,50.0,3.0,default/qubits/i_45_num_qubits_3,54.0,53.0,8.0,62.0,0.0,0.0,-0.07438445091247559,34.0
319,voqc,50.0,3.0,default/qubits/i_45_num_qubits_3,47.0,44.0,8.0,55.0,0.0,0.0,-0.1646714210510254,12.0
320,qfast,50.0,3.0,default/qubits/i_45_num_qubits_3,22.0,30.0,23.0,45.0,0.0,0.0,-0.9829626083374023,7.0
321,pyzx,50.0,3.0,default/qubits/i_45_num_qubits_3,38.0,33.0,8.0,46.0,0.0,0.0,-0.0638728141784668,15.0
322,default,50.0,3.0,default/qubits/i_46_num_qubits_3,62.0,53.0,10.0,72.0,0.0,0.0,-4.76837158203125e-07,14.0
323,tket,50.0,3.0,default/qubits/i_46_num_qubits_3,24.0,23.0,6.0,30.0,0.0,0.0,-0.049724578857421875,7.0
324,qiskit,50.0,3.0,default/qubits/i_46_num_qubits_3,58.0,46.0,10.0,68.0,0.0,0.0,-0.01755499839782715,10.0
325,tpar,50.0,3.0,default/qubits/i_46_num_qubits_3,52.0,43.0,8.0,60.0,0.0,0.0,-0.07099533081054688,26.0
326,voqc,50.0,3.0,default/qubits/i_46_num_qubits_3,74.0,60.0,8.0,82.0,0.0,0.0,-0.16744399070739746,10.0
327,qfast,50.0,3.0,default/qubits/i_46_num_qubits_3,21.0,30.0,24.0,45.0,0.0,0.0,-0.6682050228118896,7.0
328,pyzx,50.0,3.0,default/qubits/i_46_num_qubits_3,33.0,28.0,6.0,39.0,0.0,0.0,-0.06512999534606934,15.0
329,default,50.0,3.0,default/qubits/i_47_num_qubits_3,46.0,37.0,18.0,64.0,0.0,0.0,-7.152557373046875e-07,13.0
330,tket,50.0,3.0,default/qubits/i_47_num_qubits_3,41.0,29.0,8.0,49.0,0.0,0.0,-0.05282282829284668,6.0
331,qiskit,50.0,3.0,default/qubits/i_47_num_qubits_3,46.0,37.0,18.0,64.0,0.0,0.0,-0.015421390533447266,13.0
332,tpar,50.0,3.0,default/qubits/i_47_num_qubits_3,52.0,43.0,8.0,60.0,0.0,0.0,-0.0692601203918457,28.0
333,voqc,50.0,3.0,default/qubits/i_47_num_qubits_3,55.0,40.0,8.0,63.0,0.0,0.0,-0.16367292404174805,11.0
334,qfast,50.0,3.0,default/qubits/i_47_num_qubits_3,24.0,29.0,27.0,51.0,0.0,0.0,-1.087557315826416,8.0
335,pyzx,50.0,3.0,default/qubits/i_47_num_qubits_3,31.0,26.0,8.0,39.0,0.0,0.0,-0.05906867980957031,11.0
336,default,50.0,3.0,default/qubits/i_48_num_qubits_3,61.0,39.0,17.0,78.0,0.0,0.0,-4.76837158203125e-07,9.0
337,tket,50.0,3.0,default/qubits/i_48_num_qubits_3,40.0,26.0,9.0,49.0,0.0,0.0,-0.05069422721862793,8.0
338,qiskit,50.0,3.0,default/qubits/i_48_num_qubits_3,61.0,39.0,17.0,78.0,0.0,0.0,-0.0177309513092041,9.0
339,tpar,50.0,3.0,default/qubits/i_48_num_qubits_3,62.0,46.0,9.0,71.0,0.0,0.0,-0.0723731517791748,22.0
340,voqc,50.0,3.0,default/qubits/i_48_num_qubits_3,93.0,55.0,9.0,102.0,0.0,0.0,-0.17141127586364746,9.0
341,qfast,50.0,3.0,default/qubits/i_48_num_qubits_3,27.0,34.0,30.0,57.0,0.0,0.0,-1.373304843902588,9.0
342,pyzx,50.0,3.0,default/qubits/i_48_num_qubits_3,36.0,31.0,9.0,45.0,0.0,0.0,-0.060997962951660156,11.0
343,default,50.0,3.0,default/qubits/i_49_num_qubits_3,51.0,37.0,11.0,62.0,0.0,0.0,-9.5367431640625e-07,16.0
344,tket,50.0,3.0,default/qubits/i_49_num_qubits_3,39.0,26.0,1.0,40.0,0.0,0.0,-0.05189251899719238,7.0
345,qiskit,50.0,3.0,default/qubits/i_49_num_qubits_3,47.0,32.0,11.0,58.0,0.0,0.0,-0.01600480079650879,12.0
346,tpar,50.0,3.0,default/qubits/i_49_num_qubits_3,56.0,42.0,1.0,57.0,0.0,0.0,-0.07010340690612793,28.0
347,voqc,50.0,3.0,default/qubits/i_49_num_qubits_3,55.0,36.0,1.0,56.0,0.0,0.0,-0.15984630584716797,12.0
348,qfast,50.0,3.0,default/qubits/i_49_num_qubits_3,21.0,30.0,24.0,45.0,0.0,0.0,-0.315479040145874,7.0
349,pyzx,50.0,3.0,default/qubits/i_49_num_qubits_3,20.0,17.0,1.0,21.0,0.0,0.0,-0.0554661750793457,7.0
350,default,50.0,4.0,default/qubits/i_0_num_qubits_4,70.0,44.0,10.0,80.0,0.0,0.0,-7.152557373046875e-07,11.0
351,tket,50.0,4.0,default/qubits/i_0_num_qubits_4,44.0,28.0,10.0,54.0,0.0,0.0,-0.0519256591796875,9.0
352,qiskit,50.0,4.0,default/qubits/i_0_num_qubits_4,70.0,44.0,10.0,80.0,0.0,0.0,-0.019596099853515625,11.0
353,tpar,50.0,4.0,default/qubits/i_0_num_qubits_4,74.0,51.0,10.0,84.0,0.0,0.0,-0.07660722732543945,26.0
354,voqc,50.0,4.0,default/qubits/i_0_num_qubits_4,89.0,53.0,10.0,99.0,0.0,0.0,-0.17156457901000977,9.0
355,qfast,50.0,4.0,default/qubits/i_0_num_qubits_4,69.0,102.0,89.0,158.0,0.0,0.0,-26.17058491706848,23.0
356,pyzx,50.0,4.0,default/qubits/i_0_num_qubits_4,42.0,35.0,10.0,52.0,0.0,0.0,-0.06586241722106934,17.0
357,default,50.0,4.0,default/qubits/i_1_num_qubits_4,63.0,29.0,11.0,74.0,0.0,0.0,-7.152557373046875e-07,10.0
358,tket,50.0,4.0,default/qubits/i_1_num_qubits_4,39.0,23.0,5.0,44.0,0.0,0.0,-0.050905704498291016,8.0
359,qiskit,50.0,4.0,default/qubits/i_1_num_qubits_4,61.0,28.0,11.0,72.0,0.0,0.0,-0.016860246658325195,8.0
360,tpar,50.0,4.0,default/qubits/i_1_num_qubits_4,57.0,35.0,5.0,62.0,0.0,0.0,-0.0699000358581543,18.0
361,voqc,50.0,4.0,default/qubits/i_1_num_qubits_4,81.0,41.0,5.0,86.0,0.0,0.0,-0.16671395301818848,8.0
362,qfast,50.0,4.0,default/qubits/i_1_num_qubits_4,57.0,93.0,77.0,134.0,0.0,0.0,-16.65514373779297,19.0
363,pyzx,50.0,4.0,default/qubits/i_1_num_qubits_4,33.0,24.0,5.0,38.0,0.0,0.0,-0.06292247772216797,17.0
364,default,50.0,4.0,default/qubits/i_2_num_qubits_4,77.0,39.0,11.0,88.0,0.0,0.0,-9.5367431640625e-07,8.0
365,tket,50.0,4.0,default/qubits/i_2_num_qubits_4,39.0,22.0,7.0,46.0,0.0,0.0,-0.05340409278869629,6.0
366,qiskit,50.0,4.0,default/qubits/i_2_num_qubits_4,77.0,39.0,11.0,88.0,0.0,0.0,-0.02181696891784668,8.0
367,tpar,50.0,4.0,default/qubits/i_2_num_qubits_4,77.0,41.0,7.0,84.0,0.0,0.0,-0.07472634315490723,14.0
368,voqc,50.0,4.0,default/qubits/i_2_num_qubits_4,94.0,47.0,7.0,101.0,0.0,0.0,-0.19954371452331543,8.0
369,qfast,50.0,4.0,default/qubits/i_2_num_qubits_4,45.0,63.0,61.0,106.0,0.0,0.0,-8.803436517715454,15.0
370,pyzx,50.0,4.0,default/qubits/i_2_num_qubits_4,50.0,37.0,7.0,57.0,0.0,0.0,-0.06653594970703125,25.0
371,default,50.0,4.0,default/qubits/i_3_num_qubits_4,70.0,35.0,8.0,78.0,0.0,0.0,-4.76837158203125e-07,16.0
372,tket,50.0,4.0,default/qubits/i_3_num_qubits_4,51.0,28.0,6.0,57.0,0.0,0.0,-0.05502200126647949,11.0
373,qiskit,50.0,4.0,default/qubits/i_3_num_qubits_4,70.0,35.0,8.0,78.0,0.0,0.0,-0.01990985870361328,16.0
374,tpar,50.0,4.0,default/qubits/i_3_num_qubits_4,80.0,49.0,6.0,86.0,0.0,0.0,-0.07895398139953613,35.0
375,voqc,50.0,4.0,default/qubits/i_3_num_qubits_4,102.0,51.0,6.0,108.0,0.0,0.0,-0.17857003211975098,16.0
376,qfast,50.0,4.0,default/qubits/i_3_num_qubits_4,75.0,89.0,97.0,172.0,0.0,0.0,-19.917086362838745,25.0
377,pyzx,50.0,4.0,default/qubits/i_3_num_qubits_4,47.0,33.0,4.0,51.0,0.0,0.0,-0.06918096542358398,20.0
378,default,50.0,4.0,default/qubits/i_4_num_qubits_4,67.0,36.0,13.0,80.0,0.0,0.0,-9.5367431640625e-07,9.0
379,tket,50.0,4.0,default/qubits/i_4_num_qubits_4,33.0,24.0,7.0,40.0,0.0,0.0,-0.04975771903991699,9.0
380,qiskit,50.0,4.0,default/qubits/i_4_num_qubits_4,67.0,36.0,13.0,80.0,0.0,0.0,-0.017974853515625,9.0
381,tpar,50.0,4.0,default/qubits/i_4_num_qubits_4,65.0,45.0,7.0,72.0,0.0,0.0,-0.07165861129760742,23.0
382,voqc,50.0,4.0,default/qubits/i_4_num_qubits_4,94.0,47.0,7.0,101.0,0.0,0.0,-0.17194318771362305,9.0
383,qfast,50.0,4.0,default/qubits/i_4_num_qubits_4,69.0,94.0,89.0,158.0,0.0,0.0,-13.897294759750366,23.0
384,pyzx,50.0,4.0,default/qubits/i_4_num_qubits_4,43.0,29.0,7.0,50.0,0.0,0.0,-0.06232452392578125,15.0
385,default,50.0,4.0,default/qubits/i_5_num_qubits_4,66.0,40.0,14.0,80.0,0.0,0.0,-4.76837158203125e-07,9.0
386,tket,50.0,4.0,default/qubits/i_5_num_qubits_4,40.0,22.0,6.0,46.0,0.0,0.0,-0.05052590370178223,6.0
387,qiskit,50.0,4.0,default/qubits/i_5_num_qubits_4,64.0,39.0,14.0,78.0,0.0,0.0,-0.01753973960876465,7.0
388,tpar,50.0,4.0,default/qubits/i_5_num_qubits_4,52.0,37.0,6.0,58.0,0.0,0.0,-0.0704338550567627,20.0
389,voqc,50.0,4.0,default/qubits/i_5_num_qubits_4,74.0,34.0,6.0,80.0,0.0,0.0,-0.1649494171142578,7.0
390,qfast,50.0,4.0,default/qubits/i_5_num_qubits_4,36.0,61.0,50.0,86.0,0.0,0.0,-4.264413356781006,12.0
391,pyzx,50.0,4.0,default/qubits/i_5_num_qubits_4,28.0,19.0,2.0,30.0,0.0,0.0,-0.06065845489501953,12.0
