,algorithm,circ_num_gates,circ_q_count,circuit,clifford_count,depth,non_clifford,overall_gate_count,p_cnot,p_t,time_diff[s],two_qubit_count
388,tpar,50.0,4.0,default/tprob/i_5_t_pr_0.3,70.0,52.0,9.0,79.0,0.0,0.3,-0.13803339004516602,30.0
389,voqc,50.0,4.0,default/tprob/i_5_t_pr_0.3,78.0,45.0,9.0,87.0,0.0,0.3,-0.10605430603027344,6.0
390,qfast,50.0,4.0,default/tprob/i_5_t_pr_0.3,48.0,66.0,64.0,112.0,0.0,0.3,-8.417972326278687,16.0
391,pyzx,50.0,4.0,default/tprob/i_5_t_pr_0.3,44.0,34.0,7.0,51.0,0.0,0.3,-0.07105159759521484,18.0
392,default,50.0,4.0,default/tprob/i_6_t_pr_0.3,65.0,41.0,15.0,80.0,0.0,0.3,-4.76837158203125e-07,10.0
393,tket,50.0,4.0,default/tprob/i_6_t_pr_0.3,51.0,29.0,7.0,58.0,0.0,0.3,-0.054557085037231445,9.0
394,qiskit,50.0,4.0,default/tprob/i_6_t_pr_0.3,65.0,41.0,15.0,80.0,0.0,0.3,-0.0192873477935791,10.0
395,tpar,50.0,4.0,default/tprob/i_6_t_pr_0.3,96.0,64.0,7.0,103.0,0.0,0.3,-0.14535927772521973,45.0
396,voqc,50.0,4.0,default/tprob/i_6_t_pr_0.3,97.0,56.0,7.0,104.0,0.0,0.3,-0.11196255683898926,10.0
397,qfast,50.0,4.0,default/tprob/i_6_t_pr_0.3,57.0,84.0,75.0,132.0,0.0,0.3,-17.512738704681396,19.0
398,pyzx,50.0,4.0,default/tprob/i_6_t_pr_0.3,43.0,32.0,7.0,50.0,0.0,0.3,-0.06947612762451172,25.0
399,default,50.0,4.0,default/tprob/i_7_t_pr_0.3,51.0,29.0,13.0,64.0,0.0,0.3,-4.76837158203125e-07,13.0
400,tket,50.0,4.0,default/tprob/i_7_t_pr_0.3,48.0,29.0,5.0,53.0,0.0,0.3,-0.054862260818481445,9.0
401,qiskit,50.0,4.0,default/tprob/i_7_t_pr_0.3,51.0,29.0,13.0,64.0,0.0,0.3,-0.017940282821655273,13.0
402,tpar,50.0,4.0,default/tprob/i_7_t_pr_0.3,63.0,44.0,5.0,68.0,0.0,0.3,-0.1345667839050293,32.0
403,voqc,50.0,4.0,default/tprob/i_7_t_pr_0.3,60.0,30.0,5.0,65.0,0.0,0.3,-0.10337114334106445,13.0
404,qfast,50.0,4.0,default/tprob/i_7_t_pr_0.3,42.0,68.0,56.0,98.0,0.0,0.3,-5.214481353759766,14.0
405,pyzx,50.0,4.0,default/tprob/i_7_t_pr_0.3,32.0,23.0,5.0,37.0,0.0,0.3,-0.058995962142944336,12.0
406,default,50.0,4.0,default/tprob/i_8_t_pr_0.3,58.0,33.0,22.0,80.0,0.0,0.3,-7.152557373046875e-07,6.0
407,tket,50.0,4.0,default/tprob/i_8_t_pr_0.3,40.0,25.0,9.0,49.0,0.0,0.3,-0.0511326789855957,5.0
408,qiskit,50.0,4.0,default/tprob/i_8_t_pr_0.3,58.0,33.0,22.0,80.0,0.0,0.3,-0.017365694046020508,6.0
409,tpar,50.0,4.0,default/tprob/i_8_t_pr_0.3,55.0,34.0,8.0,63.0,0.0,0.3,-0.1314249038696289,12.0
410,voqc,50.0,4.0,default/tprob/i_8_t_pr_0.3,78.0,39.0,8.0,86.0,0.0,0.3,-0.10488653182983398,6.0
411,qfast,50.0,4.0,default/tprob/i_8_t_pr_0.3,24.0,35.0,32.0,56.0,0.0,0.3,-2.194518566131592,8.0
412,pyzx,50.0,4.0,default/tprob/i_8_t_pr_0.3,29.0,27.0,8.0,37.0,0.0,0.3,-0.05910062789916992,10.0
413,default,50.0,4.0,default/tprob/i_9_t_pr_0.3,68.0,33.0,14.0,82.0,0.0,0.3,-4.76837158203125e-07,10.0
414,tket,50.0,4.0,default/tprob/i_9_t_pr_0.3,36.0,25.0,7.0,43.0,0.0,0.3,-0.052249908447265625,8.0
415,qiskit,50.0,4.0,default/tprob/i_9_t_pr_0.3,66.0,33.0,14.0,80.0,0.0,0.3,-0.018532276153564453,8.0
416,tpar,50.0,4.0,default/tprob/i_9_t_pr_0.3,62.0,34.0,4.0,66.0,0.0,0.3,-0.07215547561645508,14.0
417,voqc,50.0,4.0,default/tprob/i_9_t_pr_0.3,78.0,41.0,4.0,82.0,0.0,0.3,-0.16686677932739258,8.0
418,qfast,50.0,4.0,default/tprob/i_9_t_pr_0.3,69.0,81.0,89.0,158.0,0.0,0.3,-17.868374824523926,23.0
419,pyzx,50.0,4.0,default/tprob/i_9_t_pr_0.3,34.0,24.0,4.0,38.0,0.0,0.3,-0.06302022933959961,14.0
420,default,50.0,4.0,default/tprob/i_10_t_pr_0.3,72.0,47.0,8.0,80.0,0.0,0.3,-7.152557373046875e-07,14.0
421,tket,50.0,4.0,default/tprob/i_10_t_pr_0.3,45.0,32.0,6.0,51.0,0.0,0.3,-0.05369758605957031,11.0
422,qiskit,50.0,4.0,default/tprob/i_10_t_pr_0.3,72.0,47.0,8.0,80.0,0.0,0.3,-0.019404888153076172,14.0
423,tpar,50.0,4.0,default/tprob/i_10_t_pr_0.3,85.0,54.0,6.0,91.0,0.0,0.3,-0.14192557334899902,43.0
424,voqc,50.0,4.0,default/tprob/i_10_t_pr_0.3,99.0,71.0,6.0,105.0,0.0,0.3,-0.11272168159484863,14.0
425,qfast,50.0,4.0,default/tprob/i_10_t_pr_0.3,57.0,81.0,75.0,132.0,0.0,0.3,-16.386001586914062,19.0
426,pyzx,50.0,4.0,default/tprob/i_10_t_pr_0.3,40.0,30.0,6.0,46.0,0.0,0.3,-0.06913590431213379,17.0
427,default,50.0,4.0,default/tprob/i_11_t_pr_0.3,66.0,30.0,12.0,78.0,0.0,0.3,-7.152557373046875e-07,7.0
428,tket,50.0,4.0,default/tprob/i_11_t_pr_0.3,47.0,29.0,14.0,61.0,0.0,0.3,-0.05286455154418945,6.0
429,qiskit,50.0,4.0,default/tprob/i_11_t_pr_0.3,66.0,30.0,12.0,78.0,0.0,0.3,-0.016753435134887695,7.0
430,tpar,50.0,4.0,default/tprob/i_11_t_pr_0.3,65.0,37.0,10.0,75.0,0.0,0.3,-0.13367033004760742,19.0
431,voqc,50.0,4.0,default/tprob/i_11_t_pr_0.3,92.0,48.0,10.0,102.0,0.0,0.3,-0.10824227333068848,7.0
432,qfast,50.0,4.0,default/tprob/i_11_t_pr_0.3,54.0,71.0,74.0,128.0,0.0,0.3,-11.362179040908813,18.0
433,pyzx,50.0,4.0,default/tprob/i_11_t_pr_0.3,44.0,29.0,10.0,54.0,0.0,0.3,-0.06807875633239746,20.0
434,default,50.0,4.0,default/tprob/i_12_t_pr_0.3,43.0,32.0,19.0,62.0,0.0,0.3,-7.152557373046875e-07,16.0
435,tket,50.0,4.0,default/tprob/i_12_t_pr_0.3,38.0,24.0,7.0,45.0,0.0,0.3,-0.0538325309753418,7.0
436,qiskit,50.0,4.0,default/tprob/i_12_t_pr_0.3,43.0,32.0,19.0,62.0,0.0,0.3,-0.016356468200683594,16.0
437,tpar,50.0,4.0,default/tprob/i_12_t_pr_0.3,51.0,36.0,7.0,58.0,0.0,0.3,-0.1311182975769043,28.0
438,voqc,50.0,4.0,default/tprob/i_12_t_pr_0.3,49.0,30.0,7.0,56.0,0.0,0.3,-0.10068893432617188,12.0
439,qfast,50.0,4.0,default/tprob/i_12_t_pr_0.3,42.0,65.0,56.0,98.0,0.0,0.3,-4.7031755447387695,14.0
440,pyzx,50.0,4.0,default/tprob/i_12_t_pr_0.3,33.0,23.0,7.0,40.0,0.0,0.3,-0.06141805648803711,19.0
441,default,50.0,4.0,default/tprob/i_13_t_pr_0.3,57.0,33.0,19.0,76.0,0.0,0.3,-7.152557373046875e-07,9.0
442,tket,50.0,4.0,default/tprob/i_13_t_pr_0.3,45.0,23.0,14.0,59.0,0.0,0.3,-0.05308794975280762,5.0
443,qiskit,50.0,4.0,default/tprob/i_13_t_pr_0.3,57.0,33.0,19.0,76.0,0.0,0.3,-0.017536640167236328,9.0
444,tpar,50.0,4.0,default/tprob/i_13_t_pr_0.3,58.0,33.0,7.0,65.0,0.0,0.3,-0.13080501556396484,15.0
445,voqc,50.0,4.0,default/tprob/i_13_t_pr_0.3,85.0,53.0,7.0,92.0,0.0,0.3,-0.10727882385253906,9.0
446,qfast,50.0,4.0,default/tprob/i_13_t_pr_0.3,51.0,62.0,67.0,118.0,0.0,0.3,-10.49415135383606,17.0
447,pyzx,50.0,4.0,default/tprob/i_13_t_pr_0.3,43.0,38.0,7.0,50.0,0.0,0.3,-0.06654548645019531,18.0
448,default,50.0,4.0,default/tprob/i_14_t_pr_0.3,68.0,33.0,12.0,80.0,0.0,0.3,-4.76837158203125e-07,9.0
449,tket,50.0,4.0,default/tprob/i_14_t_pr_0.3,46.0,26.0,6.0,52.0,0.0,0.3,-0.05271577835083008,7.0
450,qiskit,50.0,4.0,default/tprob/i_14_t_pr_0.3,68.0,33.0,12.0,80.0,0.0,0.3,-0.01940178871154785,9.0
451,tpar,50.0,4.0,default/tprob/i_14_t_pr_0.3,61.0,39.0,6.0,67.0,0.0,0.3,-0.13503503799438477,20.0
452,voqc,50.0,4.0,default/tprob/i_14_t_pr_0.3,83.0,42.0,6.0,89.0,0.0,0.3,-0.10660171508789062,9.0
453,qfast,50.0,4.0,default/tprob/i_14_t_pr_0.3,63.0,90.0,85.0,148.0,0.0,0.3,-34.09021997451782,21.0
454,pyzx,50.0,4.0,default/tprob/i_14_t_pr_0.3,49.0,35.0,6.0,55.0,0.0,0.3,-0.06581854820251465,19.0
455,default,50.0,4.0,default/tprob/i_15_t_pr_0.3,59.0,33.0,13.0,72.0,0.0,0.3,-9.5367431640625e-07,11.0
456,tket,50.0,4.0,default/tprob/i_15_t_pr_0.3,41.0,22.0,7.0,48.0,0.0,0.3,-0.0525357723236084,7.0
457,qiskit,50.0,4.0,default/tprob/i_15_t_pr_0.3,59.0,33.0,13.0,72.0,0.0,0.3,-0.017481327056884766,11.0
458,tpar,50.0,4.0,default/tprob/i_15_t_pr_0.3,69.0,48.0,7.0,76.0,0.0,0.3,-0.13850784301757812,38.0
459,voqc,50.0,4.0,default/tprob/i_15_t_pr_0.3,74.0,39.0,7.0,81.0,0.0,0.3,-0.10658383369445801,11.0
460,qfast,50.0,4.0,default/tprob/i_15_t_pr_0.3,57.0,81.0,77.0,134.0,0.0,0.3,-19.761669874191284,19.0
461,pyzx,50.0,4.0,default/tprob/i_15_t_pr_0.3,51.0,37.0,7.0,58.0,0.0,0.3,-0.06823563575744629,27.0
462,default,50.0,4.0,default/tprob/i_16_t_pr_0.3,41.0,28.0,23.0,64.0,0.0,0.3,-7.152557373046875e-07,8.0
463,tket,50.0,4.0,default/tprob/i_16_t_pr_0.3,19.0,15.0,5.0,24.0,0.0,0.3,-0.047980308532714844,5.0
464,qiskit,50.0,4.0,default/tprob/i_16_t_pr_0.3,41.0,28.0,23.0,64.0,0.0,0.3,-0.014694929122924805,8.0
465,tpar,50.0,4.0,default/tprob/i_16_t_pr_0.3,43.0,28.0,5.0,48.0,0.0,0.3,-0.12557768821716309,14.0
466,voqc,50.0,4.0,default/tprob/i_16_t_pr_0.3,41.0,31.0,5.0,46.0,0.0,0.3,-0.09529280662536621,6.0
467,qfast,50.0,4.0,default/tprob/i_16_t_pr_0.3,24.0,31.0,36.0,60.0,0.0,0.3,-5.442975759506226,8.0
468,pyzx,50.0,4.0,default/tprob/i_16_t_pr_0.3,22.0,15.0,5.0,27.0,0.0,0.3,-0.055164337158203125,8.0
469,default,50.0,4.0,default/tprob/i_17_t_pr_0.3,60.0,35.0,12.0,72.0,0.0,0.3,-4.76837158203125e-07,14.0
470,tket,50.0,4.0,default/tprob/i_17_t_pr_0.3,57.0,34.0,4.0,61.0,0.0,0.3,-0.056487321853637695,10.0
471,qiskit,50.0,4.0,default/tprob/i_17_t_pr_0.3,58.0,33.0,12.0,70.0,0.0,0.3,-0.018207788467407227,12.0
472,tpar,50.0,4.0,default/tprob/i_17_t_pr_0.3,80.0,45.0,4.0,84.0,0.0,0.3,-0.14025378227233887,35.0
473,voqc,50.0,4.0,default/tprob/i_17_t_pr_0.3,79.0,38.0,4.0,83.0,0.0,0.3,-0.10765624046325684,12.0
474,qfast,50.0,4.0,default/tprob/i_17_t_pr_0.3,60.0,91.0,78.0,138.0,0.0,0.3,-15.65442442893982,20.0
475,pyzx,50.0,4.0,default/tprob/i_17_t_pr_0.3,37.0,29.0,4.0,41.0,0.0,0.3,-0.06316184997558594,19.0
476,default,50.0,4.0,default/tprob/i_18_t_pr_0.3,51.0,37.0,23.0,74.0,0.0,0.3,-7.152557373046875e-07,10.0
477,tket,50.0,4.0,default/tprob/i_18_t_pr_0.3,54.0,26.0,5.0,59.0,0.0,0.3,-0.05326700210571289,7.0
478,qiskit,50.0,4.0,default/tprob/i_18_t_pr_0.3,51.0,37.0,23.0,74.0,0.0,0.3,-0.019073486328125,10.0
479,tpar,50.0,4.0,default/tprob/i_18_t_pr_0.3,52.0,29.0,5.0,57.0,0.0,0.3,-0.1315171718597412,8.0
480,voqc,50.0,4.0,default/tprob/i_18_t_pr_0.3,80.0,47.0,5.0,85.0,0.0,0.3,-0.10658097267150879,8.0
481,qfast,50.0,4.0,default/tprob/i_18_t_pr_0.3,36.0,48.0,52.0,88.0,0.0,0.3,-17.201242923736572,12.0
482,pyzx,50.0,4.0,default/tprob/i_18_t_pr_0.3,56.0,41.0,5.0,61.0,0.0,0.3,-0.07089805603027344,28.0
483,default,50.0,4.0,default/tprob/i_19_t_pr_0.3,52.0,34.0,16.0,68.0,0.0,0.3,-9.5367431640625e-07,11.0
484,tket,50.0,4.0,default/tprob/i_19_t_pr_0.3,49.0,35.0,12.0,61.0,0.0,0.3,-0.05466127395629883,8.0
485,qiskit,50.0,4.0,default/tprob/i_19_t_pr_0.3,52.0,34.0,16.0,68.0,0.0,0.3,-0.018506288528442383,11.0
486,tpar,50.0,4.0,default/tprob/i_19_t_pr_0.3,110.0,86.0,12.0,122.0,0.0,0.3,-0.14931321144104004,71.0
487,voqc,50.0,4.0,default/tprob/i_19_t_pr_0.3,66.0,45.0,12.0,78.0,0.0,0.3,-0.10728144645690918,11.0
488,qfast,50.0,4.0,default/tprob/i_19_t_pr_0.3,93.0,148.0,121.0,214.0,0.0,0.3,-56.777146100997925,31.0
489,pyzx,50.0,4.0,default/tprob/i_19_t_pr_0.3,37.0,40.0,12.0,49.0,0.0,0.3,-0.06601285934448242,19.0
490,default,50.0,4.0,default/tprob/i_20_t_pr_0.3,69.0,31.0,15.0,84.0,0.0,0.3,-4.76837158203125e-07,8.0
491,tket,50.0,4.0,default/tprob/i_20_t_pr_0.3,36.0,22.0,5.0,41.0,0.0,0.3,-0.051775217056274414,5.0
492,qiskit,50.0,4.0,default/tprob/i_20_t_pr_0.3,69.0,31.0,15.0,84.0,0.0,0.3,-0.018230199813842773,8.0
493,tpar,50.0,4.0,default/tprob/i_20_t_pr_0.3,46.0,26.0,5.0,51.0,0.0,0.3,-0.1293799877166748,8.0
494,voqc,50.0,4.0,default/tprob/i_20_t_pr_0.3,63.0,33.0,5.0,68.0,0.0,0.3,-0.10251307487487793,8.0
495,qfast,50.0,4.0,default/tprob/i_20_t_pr_0.3,30.0,36.0,42.0,72.0,0.0,0.3,-5.202375888824463,10.0
496,pyzx,50.0,4.0,default/tprob/i_20_t_pr_0.3,34.0,26.0,5.0,39.0,0.0,0.3,-0.06571602821350098,16.0
497,default,50.0,4.0,default/tprob/i_21_t_pr_0.3,62.0,38.0,14.0,76.0,0.0,0.3,-4.76837158203125e-07,13.0
498,tket,50.0,4.0,default/tprob/i_21_t_pr_0.3,48.0,32.0,8.0,56.0,0.0,0.3,-0.05303668975830078,11.0
499,qiskit,50.0,4.0,default/tprob/i_21_t_pr_0.3,60.0,38.0,14.0,74.0,0.0,0.3,-0.021053552627563477,11.0
500,tpar,50.0,4.0,default/tprob/i_21_t_pr_0.3,84.0,58.0,8.0,92.0,0.0,0.3,-0.1437375545501709,39.0
501,voqc,50.0,4.0,default/tprob/i_21_t_pr_0.3,87.0,57.0,8.0,95.0,0.0,0.3,-0.11222219467163086,11.0
502,qfast,50.0,4.0,default/tprob/i_21_t_pr_0.3,57.0,97.0,79.0,136.0,0.0,0.3,-20.52622961997986,19.0
503,pyzx,50.0,4.0,default/tprob/i_21_t_pr_0.3,43.0,36.0,8.0,51.0,0.0,0.3,-0.06920814514160156,19.0
504,default,50.0,4.0,default/tprob/i_22_t_pr_0.3,66.0,34.0,14.0,80.0,0.0,0.3,-7.152557373046875e-07,5.0
505,tket,50.0,4.0,default/tprob/i_22_t_pr_0.3,29.0,19.0,6.0,35.0,0.0,0.3,-0.048986196517944336,5.0
506,qiskit,50.0,4.0,default/tprob/i_22_t_pr_0.3,66.0,34.0,14.0,80.0,0.0,0.3,-0.016556501388549805,5.0
507,tpar,50.0,4.0,default/tprob/i_22_t_pr_0.3,69.0,46.0,6.0,75.0,0.0,0.3,-0.13403558731079102,30.0
508,voqc,50.0,4.0,default/tprob/i_22_t_pr_0.3,77.0,33.0,6.0,83.0,0.0,0.3,-0.10451769828796387,5.0
509,qfast,50.0,4.0,default/tprob/i_22_t_pr_0.3,54.0,89.0,70.0,124.0,0.0,0.3,-7.186506032943726,18.0
510,pyzx,50.0,4.0,default/tprob/i_22_t_pr_0.3,33.0,21.0,6.0,39.0,0.0,0.3,-0.06074643135070801,6.0
511,default,50.0,4.0,default/tprob/i_23_t_pr_0.3,56.0,35.0,12.0,68.0,0.0,0.3,-4.76837158203125e-07,13.0
512,tket,50.0,4.0,default/tprob/i_23_t_pr_0.3,40.0,26.0,6.0,46.0,0.0,0.3,-0.05235886573791504,7.0
513,qiskit,50.0,4.0,default/tprob/i_23_t_pr_0.3,52.0,33.0,12.0,64.0,0.0,0.3,-0.016976594924926758,9.0
514,tpar,50.0,4.0,default/tprob/i_23_t_pr_0.3,51.0,35.0,6.0,57.0,0.0,0.3,-0.1323251724243164,20.0
515,voqc,50.0,4.0,default/tprob/i_23_t_pr_0.3,60.0,33.0,6.0,66.0,0.0,0.3,-0.10261702537536621,9.0
516,qfast,50.0,4.0,default/tprob/i_23_t_pr_0.3,57.0,73.0,75.0,132.0,0.0,0.3,-8.499412059783936,19.0
517,pyzx,50.0,4.0,default/tprob/i_23_t_pr_0.3,43.0,31.0,6.0,49.0,0.0,0.3,-0.06317305564880371,20.0
518,default,50.0,4.0,default/tprob/i_24_t_pr_0.3,53.0,33.0,15.0,68.0,0.0,0.3,-7.152557373046875e-07,17.0
519,tket,50.0,4.0,default/tprob/i_24_t_pr_0.3,68.0,36.0,12.0,80.0,0.0,0.3,-0.06156158447265625,10.0
520,qiskit,50.0,4.0,default/tprob/i_24_t_pr_0.3,53.0,33.0,15.0,68.0,0.0,0.3,-0.01985478401184082,17.0
521,tpar,50.0,4.0,default/tprob/i_24_t_pr_0.3,60.0,41.0,5.0,65.0,0.0,0.3,-0.13566184043884277,28.0
522,voqc,50.0,4.0,default/tprob/i_24_t_pr_0.3,74.0,45.0,5.0,79.0,0.0,0.3,-0.10960054397583008,17.0
523,qfast,50.0,4.0,default/tprob/i_24_t_pr_0.3,45.0,67.0,59.0,104.0,0.0,0.3,-3.9852213859558105,15.0
524,pyzx,50.0,4.0,default/tprob/i_24_t_pr_0.3,34.0,27.0,5.0,39.0,0.0,0.3,-0.06346464157104492,12.0
525,default,50.0,4.0,default/tprob/i_25_t_pr_0.3,53.0,31.0,21.0,74.0,0.0,0.3,-4.76837158203125e-07,10.0
526,tket,50.0,4.0,default/tprob/i_25_t_pr_0.3,39.0,28.0,7.0,46.0,0.0,0.3,-0.051787614822387695,9.0
527,qiskit,50.0,4.0,default/tprob/i_25_t_pr_0.3,53.0,31.0,21.0,74.0,0.0,0.3,-0.018526077270507812,10.0
528,tpar,50.0,4.0,default/tprob/i_25_t_pr_0.3,54.0,35.0,7.0,61.0,0.0,0.3,-0.13263177871704102,18.0
529,voqc,50.0,4.0,default/tprob/i_25_t_pr_0.3,86.0,42.0,7.0,93.0,0.0,0.3,-0.1099247932434082,10.0
530,qfast,50.0,4.0,default/tprob/i_25_t_pr_0.3,45.0,53.0,63.0,108.0,0.0,0.3,-21.898344039916992,15.0
531,pyzx,50.0,4.0,default/tprob/i_25_t_pr_0.3,48.0,38.0,7.0,55.0,0.0,0.3,-0.0696709156036377,24.0
532,default,50.0,4.0,default/tprob/i_26_t_pr_0.3,61.0,34.0,11.0,72.0,0.0,0.3,-7.152557373046875e-07,10.0
533,tket,50.0,4.0,default/tprob/i_26_t_pr_0.3,28.0,15.0,7.0,35.0,0.0,0.3,-0.050415754318237305,6.0
534,qiskit,50.0,4.0,default/tprob/i_26_t_pr_0.3,59.0,32.0,11.0,70.0,0.0,0.3,-0.017750024795532227,8.0
535,tpar,50.0,4.0,default/tprob/i_26_t_pr_0.3,76.0,45.0,7.0,83.0,0.0,0.3,-0.13711881637573242,34.0
536,voqc,50.0,4.0,default/tprob/i_26_t_pr_0.3,51.0,37.0,7.0,58.0,0.0,0.3,-0.10025191307067871,6.0
537,qfast,50.0,4.0,default/tprob/i_26_t_pr_0.3,33.0,33.0,45.0,78.0,0.0,0.3,-4.55131196975708,11.0
538,pyzx,50.0,4.0,default/tprob/i_26_t_pr_0.3,31.0,20.0,7.0,38.0,0.0,0.3,-0.059664249420166016,10.0
539,default,50.0,4.0,default/tprob/i_27_t_pr_0.3,51.0,36.0,19.0,70.0,0.0,0.3,-4.76837158203125e-07,7.0
540,tket,50.0,4.0,default/tprob/i_27_t_pr_0.3,31.0,16.0,7.0,38.0,0.0,0.3,-0.04926443099975586,5.0
541,qiskit,50.0,4.0,default/tprob/i_27_t_pr_0.3,49.0,36.0,19.0,68.0,0.0,0.3,-0.014809131622314453,5.0
542,tpar,50.0,4.0,default/tprob/i_27_t_pr_0.3,51.0,37.0,9.0,60.0,0.0,0.3,-0.13064217567443848,22.0
543,voqc,50.0,4.0,default/tprob/i_27_t_pr_0.3,58.0,40.0,9.0,67.0,0.0,0.3,-0.10068225860595703,5.0
544,qfast,50.0,4.0,default/tprob/i_27_t_pr_0.3,21.0,28.0,31.0,52.0,0.0,0.3,-4.132532358169556,7.0
545,pyzx,50.0,4.0,default/tprob/i_27_t_pr_0.3,28.0,21.0,7.0,35.0,0.0,0.3,-0.05999636650085449,13.0
546,default,50.0,4.0,default/tprob/i_28_t_pr_0.3,62.0,38.0,14.0,76.0,0.0,0.3,-7.152557373046875e-07,16.0
547,tket,50.0,4.0,default/tprob/i_28_t_pr_0.3,45.0,30.0,6.0,51.0,0.0,0.3,-0.056060075759887695,10.0
548,qiskit,50.0,4.0,default/tprob/i_28_t_pr_0.3,62.0,38.0,14.0,76.0,0.0,0.3,-0.01853013038635254,16.0
549,tpar,50.0,4.0,default/tprob/i_28_t_pr_0.3,60.0,43.0,6.0,66.0,0.0,0.3,-0.07385468482971191,24.0
550,voqc,50.0,4.0,default/tprob/i_28_t_pr_0.3,89.0,52.0,6.0,95.0,0.0,0.3,-0.17000532150268555,14.0
551,qfast,50.0,4.0,default/tprob/i_28_t_pr_0.3,30.0,50.0,42.0,72.0,0.0,0.3,-3.4227356910705566,10.0
552,pyzx,50.0,4.0,default/tprob/i_28_t_pr_0.3,38.0,34.0,6.0,44.0,0.0,0.3,-0.06463766098022461,18.0
553,default,50.0,4.0,default/tprob/i_29_t_pr_0.3,64.0,39.0,16.0,80.0,0.0,0.3,-4.76837158203125e-07,10.0
554,tket,50.0,4.0,default/tprob/i_29_t_pr_0.3,45.0,24.0,9.0,54.0,0.0,0.3,-0.05297732353210449,6.0
555,qiskit,50.0,4.0,default/tprob/i_29_t_pr_0.3,64.0,39.0,16.0,80.0,0.0,0.3,-0.01826786994934082,10.0
556,tpar,50.0,4.0,default/tprob/i_29_t_pr_0.3,61.0,36.0,4.0,65.0,0.0,0.3,-0.0707540512084961,18.0
557,voqc,50.0,4.0,default/tprob/i_29_t_pr_0.3,95.0,50.0,4.0,99.0,0.0,0.3,-0.17014598846435547,8.0
558,qfast,50.0,4.0,default/tprob/i_29_t_pr_0.3,45.0,63.0,61.0,106.0,0.0,0.3,-5.101166725158691,15.0
559,pyzx,50.0,4.0,default/tprob/i_29_t_pr_0.3,40.0,34.0,4.0,44.0,0.0,0.3,-0.06350159645080566,20.0
560,default,50.0,4.0,default/tprob/i_30_t_pr_0.3,63.0,38.0,15.0,78.0,0.0,0.3,-7.152557373046875e-07,11.0
561,tket,50.0,4.0,default/tprob/i_30_t_pr_0.3,52.0,31.0,12.0,64.0,0.0,0.3,-0.0551297664642334,8.0
562,qiskit,50.0,4.0,default/tprob/i_30_t_pr_0.3,63.0,38.0,15.0,78.0,0.0,0.3,-0.019481658935546875,11.0
563,tpar,50.0,4.0,default/tprob/i_30_t_pr_0.3,73.0,50.0,7.0,80.0,0.0,0.3,-0.13885045051574707,33.0
564,voqc,50.0,4.0,default/tprob/i_30_t_pr_0.3,79.0,41.0,7.0,86.0,0.0,0.3,-0.10979485511779785,11.0
565,qfast,50.0,4.0,default/tprob/i_30_t_pr_0.3,90.0,114.0,116.0,206.0,0.0,0.3,-37.77381873130798,30.0
566,pyzx,50.0,4.0,default/tprob/i_30_t_pr_0.3,45.0,36.0,7.0,52.0,0.0,0.3,-0.0649569034576416,20.0
567,default,50.0,4.0,default/tprob/i_31_t_pr_0.3,51.0,32.0,19.0,70.0,0.0,0.3,-7.152557373046875e-07,10.0
568,tket,50.0,4.0,default/tprob/i_31_t_pr_0.3,39.0,26.0,9.0,48.0,0.0,0.3,-0.05273914337158203,7.0
569,qiskit,50.0,4.0,default/tprob/i_31_t_pr_0.3,49.0,30.0,19.0,68.0,0.0,0.3,-0.017673730850219727,8.0
570,tpar,50.0,4.0,default/tprob/i_31_t_pr_0.3,66.0,52.0,9.0,75.0,0.0,0.3,-0.1367175579071045,31.0
571,voqc,50.0,4.0,default/tprob/i_31_t_pr_0.3,71.0,41.0,9.0,80.0,0.0,0.3,-0.10601258277893066,8.0
572,qfast,50.0,4.0,default/tprob/i_31_t_pr_0.3,72.0,108.0,94.0,166.0,0.0,0.3,-25.611526012420654,24.0
573,pyzx,50.0,4.0,default/tprob/i_31_t_pr_0.3,51.0,38.0,9.0,60.0,0.0,0.3,-0.06627058982849121,25.0
574,default,50.0,4.0,default/tprob/i_32_t_pr_0.3,75.0,35.0,7.0,82.0,0.0,0.3,-7.152557373046875e-07,12.0
575,tket,50.0,4.0,default/tprob/i_32_t_pr_0.3,43.0,26.0,5.0,48.0,0.0,0.3,-0.05530881881713867,8.0
576,qiskit,50.0,4.0,default/tprob/i_32_t_pr_0.3,75.0,35.0,7.0,82.0,0.0,0.3,-0.018433332443237305,12.0
577,tpar,50.0,4.0,default/tprob/i_32_t_pr_0.3,65.0,43.0,5.0,70.0,0.0,0.3,-0.13390636444091797,26.0
578,voqc,50.0,4.0,default/tprob/i_32_t_pr_0.3,86.0,47.0,5.0,91.0,0.0,0.3,-0.10953426361083984,12.0
579,qfast,50.0,4.0,default/tprob/i_32_t_pr_0.3,63.0,73.0,85.0,148.0,0.0,0.3,-24.405152797698975,21.0
580,pyzx,50.0,4.0,default/tprob/i_32_t_pr_0.3,46.0,37.0,5.0,51.0,0.0,0.3,-0.06545829772949219,23.0
581,default,50.0,4.0,default/tprob/i_33_t_pr_0.3,49.0,28.0,19.0,68.0,0.0,0.3,-4.76837158203125e-07,10.0
582,tket,50.0,4.0,default/tprob/i_33_t_pr_0.3,38.0,22.0,6.0,44.0,0.0,0.3,-0.05014443397521973,7.0
583,qiskit,50.0,4.0,default/tprob/i_33_t_pr_0.3,47.0,28.0,19.0,66.0,0.0,0.3,-0.017034530639648438,8.0
