,algorithm,circ_num_gates,circ_q_count,circuit,clifford_count,depth,non_clifford,overall_gate_count,p_cnot,p_t,time_diff[s],two_qubit_count
883,tket,130.0,4.0,default/gate_count/i_26_cnt_130,120.0,75.0,22.0,142.0,0.0,0.0,-0.05211997032165527,24.0
884,qiskit,130.0,4.0,default/gate_count/i_26_cnt_130,168.0,92.0,26.0,194.0,0.0,0.0,-0.11626195907592773,33.0
885,tpar,130.0,4.0,default/gate_count/i_26_cnt_130,218.0,145.0,16.0,234.0,0.0,0.0,-0.06432294845581055,112.0
886,voqc,130.0,4.0,default/gate_count/i_26_cnt_130,203.0,118.0,16.0,219.0,0.0,0.0,-0.05935072898864746,33.0
887,qfast,130.0,4.0,default/gate_count/i_26_cnt_130,216.0,316.0,264.0,480.0,0.0,0.0,-0.10467648506164551,72.0
888,pyzx,130.0,4.0,default/gate_count/i_26_cnt_130,114.0,71.0,16.0,130.0,0.0,0.0,-0.047553062438964844,29.0
889,default,130.0,4.0,default/gate_count/i_27_cnt_130,163.0,91.0,37.0,200.0,0.0,0.0,-0.056845664978027344,31.0
890,tket,130.0,4.0,default/gate_count/i_27_cnt_130,113.0,69.0,19.0,132.0,0.0,0.0,-0.0509791374206543,24.0
891,qiskit,130.0,4.0,default/gate_count/i_27_cnt_130,163.0,91.0,37.0,200.0,0.0,0.0,-0.05709266662597656,31.0
892,tpar,130.0,4.0,default/gate_count/i_27_cnt_130,192.0,123.0,19.0,211.0,0.0,0.0,-0.06090807914733887,82.0
893,voqc,130.0,4.0,default/gate_count/i_27_cnt_130,213.0,121.0,19.0,232.0,0.0,0.0,-0.11667442321777344,31.0
894,qfast,130.0,4.0,default/gate_count/i_27_cnt_130,128.0,162.0,148.0,276.0,0.0,0.0,-0.0777747631072998,40.0
895,pyzx,130.0,4.0,default/gate_count/i_27_cnt_130,128.0,86.0,15.0,143.0,0.0,0.0,-0.04770541191101074,35.0
896,default,130.0,4.0,default/gate_count/i_28_cnt_130,182.0,91.0,30.0,212.0,0.0,0.0,-0.0573272705078125,25.0
897,tket,130.0,4.0,default/gate_count/i_28_cnt_130,89.0,49.0,17.0,106.0,0.0,0.0,-0.04824256896972656,11.0
898,qiskit,130.0,4.0,default/gate_count/i_28_cnt_130,180.0,91.0,30.0,210.0,0.0,0.0,-0.11285543441772461,23.0
899,tpar,130.0,4.0,default/gate_count/i_28_cnt_130,155.0,82.0,14.0,169.0,0.0,0.0,-0.05509805679321289,40.0
900,voqc,130.0,4.0,default/gate_count/i_28_cnt_130,214.0,116.0,14.0,228.0,0.0,0.0,-0.0590059757232666,23.0
901,qfast,130.0,4.0,default/gate_count/i_28_cnt_130,92.0,127.0,107.0,199.0,0.0,0.0,-0.06741738319396973,29.0
902,pyzx,130.0,4.0,default/gate_count/i_28_cnt_130,97.0,65.0,12.0,109.0,0.0,0.0,-0.04659318923950195,25.0
903,default,130.0,4.0,default/gate_count/i_29_cnt_130,163.0,105.0,35.0,198.0,0.0,0.0,-0.057424306869506836,40.0
904,tket,130.0,4.0,default/gate_count/i_29_cnt_130,109.0,68.0,19.0,128.0,0.0,0.0,-0.050134897232055664,26.0
905,qiskit,130.0,4.0,default/gate_count/i_29_cnt_130,161.0,105.0,35.0,196.0,0.0,0.0,-0.057096004486083984,38.0
906,tpar,130.0,4.0,default/gate_count/i_29_cnt_130,252.0,180.0,19.0,271.0,0.0,0.0,-0.0691831111907959,144.0
907,voqc,130.0,4.0,default/gate_count/i_29_cnt_130,236.0,139.0,19.0,255.0,0.0,0.0,-0.062307119369506836,38.0
908,qfast,130.0,4.0,default/gate_count/i_29_cnt_130,225.0,302.0,275.0,500.0,0.0,0.0,-0.1075739860534668,75.0
909,pyzx,130.0,4.0,default/gate_count/i_29_cnt_130,155.0,121.0,19.0,174.0,0.0,0.0,-0.04954171180725098,45.0
910,default,130.0,4.0,default/gate_count/i_30_cnt_130,140.0,78.0,38.0,178.0,0.0,0.0,-0.055281877517700195,33.0
911,tket,130.0,4.0,default/gate_count/i_30_cnt_130,107.0,69.0,18.0,125.0,0.0,0.0,-0.05056571960449219,23.0
912,qiskit,130.0,4.0,default/gate_count/i_30_cnt_130,136.0,76.0,38.0,174.0,0.0,0.0,-0.05478811264038086,29.0
913,tpar,130.0,4.0,default/gate_count/i_30_cnt_130,189.0,143.0,16.0,205.0,0.0,0.0,-0.06170296669006348,109.0
914,voqc,130.0,4.0,default/gate_count/i_30_cnt_130,181.0,106.0,16.0,197.0,0.0,0.0,-0.056817054748535156,29.0
915,qfast,130.0,4.0,default/gate_count/i_30_cnt_130,174.0,256.0,218.0,392.0,0.0,0.0,-0.09328293800354004,58.0
916,pyzx,130.0,4.0,default/gate_count/i_30_cnt_130,120.0,79.0,14.0,134.0,0.0,0.0,-0.047586917877197266,33.0
917,default,130.0,4.0,default/gate_count/i_31_cnt_130,170.0,89.0,30.0,200.0,0.0,0.0,-0.056481122970581055,23.0
918,tket,130.0,4.0,default/gate_count/i_31_cnt_130,78.0,52.0,10.0,88.0,0.0,0.0,-0.04663443565368652,15.0
919,qiskit,130.0,4.0,default/gate_count/i_31_cnt_130,166.0,83.0,30.0,196.0,0.0,0.0,-0.11119294166564941,19.0
920,tpar,130.0,4.0,default/gate_count/i_31_cnt_130,177.0,110.0,12.0,189.0,0.0,0.0,-0.05887031555175781,80.0
921,voqc,130.0,4.0,default/gate_count/i_31_cnt_130,198.0,106.0,12.0,210.0,0.0,0.0,-0.05767202377319336,19.0
922,qfast,130.0,4.0,default/gate_count/i_31_cnt_130,73.0,90.0,75.0,148.0,0.0,0.0,-0.05937910079956055,21.0
923,pyzx,130.0,4.0,default/gate_count/i_31_cnt_130,70.0,51.0,10.0,80.0,0.0,0.0,-0.04418373107910156,18.0
924,default,130.0,4.0,default/gate_count/i_32_cnt_130,177.0,99.0,29.0,206.0,0.0,0.0,-0.11243534088134766,30.0
925,tket,130.0,4.0,default/gate_count/i_32_cnt_130,92.0,55.0,19.0,111.0,0.0,0.0,-0.04961133003234863,19.0
926,qiskit,130.0,4.0,default/gate_count/i_32_cnt_130,177.0,99.0,29.0,206.0,0.0,0.0,-0.05842924118041992,30.0
927,tpar,130.0,4.0,default/gate_count/i_32_cnt_130,176.0,103.0,15.0,191.0,0.0,0.0,-0.05762887001037598,58.0
928,voqc,130.0,4.0,default/gate_count/i_32_cnt_130,199.0,109.0,15.0,214.0,0.0,0.0,-0.05849814414978027,30.0
929,qfast,130.0,4.0,default/gate_count/i_32_cnt_130,116.0,166.0,145.0,261.0,0.0,0.0,-0.13106012344360352,38.0
930,pyzx,130.0,4.0,default/gate_count/i_32_cnt_130,118.0,74.0,13.0,131.0,0.0,0.0,-0.04671740531921387,33.0
931,default,130.0,4.0,default/gate_count/i_33_cnt_130,161.0,86.0,29.0,190.0,0.0,0.0,-0.1114952564239502,24.0
932,tket,130.0,4.0,default/gate_count/i_33_cnt_130,110.0,57.0,15.0,125.0,0.0,0.0,-0.05026888847351074,21.0
933,qiskit,130.0,4.0,default/gate_count/i_33_cnt_130,161.0,86.0,29.0,190.0,0.0,0.0,-0.05574345588684082,24.0
934,tpar,130.0,4.0,default/gate_count/i_33_cnt_130,199.0,143.0,15.0,214.0,0.0,0.0,-0.11857175827026367,103.0
935,voqc,130.0,4.0,default/gate_count/i_33_cnt_130,201.0,114.0,15.0,216.0,0.0,0.0,-0.058234453201293945,24.0
936,qfast,130.0,4.0,default/gate_count/i_33_cnt_130,120.0,153.0,148.0,268.0,0.0,0.0,-0.13434648513793945,40.0
937,pyzx,130.0,4.0,default/gate_count/i_33_cnt_130,137.0,81.0,15.0,152.0,0.0,0.0,-0.048002004623413086,35.0
938,default,130.0,4.0,default/gate_count/i_34_cnt_130,152.0,87.0,36.0,188.0,0.0,0.0,-0.05558156967163086,36.0
939,tket,130.0,4.0,default/gate_count/i_34_cnt_130,117.0,72.0,20.0,137.0,0.0,0.0,-0.0514070987701416,26.0
940,qiskit,130.0,4.0,default/gate_count/i_34_cnt_130,150.0,85.0,36.0,186.0,0.0,0.0,-0.056176185607910156,34.0
941,tpar,130.0,4.0,default/gate_count/i_34_cnt_130,174.0,119.0,18.0,192.0,0.0,0.0,-0.11678624153137207,80.0
942,voqc,130.0,4.0,default/gate_count/i_34_cnt_130,212.0,110.0,18.0,230.0,0.0,0.0,-0.059626102447509766,34.0
943,qfast,130.0,4.0,default/gate_count/i_34_cnt_130,225.0,315.0,275.0,500.0,0.0,0.0,-0.16370415687561035,75.0
944,pyzx,130.0,4.0,default/gate_count/i_34_cnt_130,143.0,94.0,18.0,161.0,0.0,0.0,-0.049506187438964844,37.0
945,default,130.0,4.0,default/gate_count/i_35_cnt_130,184.0,93.0,22.0,206.0,0.0,0.0,-0.11638832092285156,29.0
946,tket,130.0,4.0,default/gate_count/i_35_cnt_130,71.0,41.0,10.0,81.0,0.0,0.0,-0.04645514488220215,20.0
947,qiskit,130.0,4.0,default/gate_count/i_35_cnt_130,180.0,91.0,22.0,202.0,0.0,0.0,-0.05680584907531738,25.0
948,tpar,130.0,4.0,default/gate_count/i_35_cnt_130,194.0,135.0,10.0,204.0,0.0,0.0,-0.06029796600341797,91.0
949,voqc,130.0,4.0,default/gate_count/i_35_cnt_130,136.0,64.0,10.0,146.0,0.0,0.0,-0.051941871643066406,25.0
950,qfast,130.0,4.0,default/gate_count/i_35_cnt_130,103.0,122.0,103.0,206.0,0.0,0.0,-0.06718611717224121,30.0
951,pyzx,130.0,4.0,default/gate_count/i_35_cnt_130,92.0,65.0,8.0,100.0,0.0,0.0,-0.04561448097229004,26.0
952,default,130.0,4.0,default/gate_count/i_36_cnt_130,160.0,93.0,34.0,194.0,0.0,0.0,-0.05699563026428223,40.0
953,tket,130.0,4.0,default/gate_count/i_36_cnt_130,98.0,62.0,14.0,112.0,0.0,0.0,-0.04926657676696777,23.0
954,qiskit,130.0,4.0,default/gate_count/i_36_cnt_130,152.0,85.0,34.0,186.0,0.0,0.0,-0.05615353584289551,32.0
955,tpar,130.0,4.0,default/gate_count/i_36_cnt_130,174.0,113.0,18.0,192.0,0.0,0.0,-0.05923056602478027,81.0
956,voqc,130.0,4.0,default/gate_count/i_36_cnt_130,196.0,116.0,18.0,214.0,0.0,0.0,-0.05824089050292969,32.0
957,qfast,130.0,4.0,default/gate_count/i_36_cnt_130,105.0,149.0,131.0,236.0,0.0,0.0,-0.07171893119812012,34.0
958,pyzx,130.0,4.0,default/gate_count/i_36_cnt_130,97.0,65.0,14.0,111.0,0.0,0.0,-0.04566836357116699,26.0
959,default,130.0,4.0,default/gate_count/i_37_cnt_130,167.0,84.0,29.0,196.0,0.0,0.0,-0.056761980056762695,34.0
960,tket,130.0,4.0,default/gate_count/i_37_cnt_130,89.0,50.0,15.0,104.0,0.0,0.0,-0.10757851600646973,18.0
961,qiskit,130.0,4.0,default/gate_count/i_37_cnt_130,161.0,82.0,29.0,190.0,0.0,0.0,-0.05617785453796387,28.0
962,tpar,130.0,4.0,default/gate_count/i_37_cnt_130,172.0,110.0,15.0,187.0,0.0,0.0,-0.05896782875061035,78.0
963,voqc,130.0,4.0,default/gate_count/i_37_cnt_130,207.0,115.0,15.0,222.0,0.0,0.0,-0.11416292190551758,26.0
964,qfast,130.0,4.0,default/gate_count/i_37_cnt_130,93.0,131.0,106.0,199.0,0.0,0.0,-0.06643414497375488,29.0
965,pyzx,130.0,4.0,default/gate_count/i_37_cnt_130,98.0,71.0,13.0,111.0,0.0,0.0,-0.04586148262023926,29.0
966,default,130.0,4.0,default/gate_count/i_38_cnt_130,195.0,99.0,23.0,218.0,0.0,0.0,-0.058241844177246094,32.0
967,tket,130.0,4.0,default/gate_count/i_38_cnt_130,102.0,60.0,12.0,114.0,0.0,0.0,-0.049358367919921875,16.0
968,qiskit,130.0,4.0,default/gate_count/i_38_cnt_130,191.0,96.0,23.0,214.0,0.0,0.0,-0.05761146545410156,28.0
969,tpar,130.0,4.0,default/gate_count/i_38_cnt_130,201.0,116.0,11.0,212.0,0.0,0.0,-0.06032085418701172,75.0
970,voqc,130.0,4.0,default/gate_count/i_38_cnt_130,204.0,110.0,11.0,215.0,0.0,0.0,-0.11480164527893066,28.0
971,qfast,130.0,4.0,default/gate_count/i_38_cnt_130,90.0,123.0,100.0,190.0,0.0,0.0,-0.06540346145629883,27.0
972,pyzx,130.0,4.0,default/gate_count/i_38_cnt_130,100.0,73.0,9.0,109.0,0.0,0.0,-0.04590415954589844,28.0
973,default,130.0,4.0,default/gate_count/i_39_cnt_130,163.0,93.0,37.0,200.0,0.0,0.0,-0.0569460391998291,34.0
974,tket,130.0,4.0,default/gate_count/i_39_cnt_130,109.0,72.0,24.0,133.0,0.0,0.0,-0.051636457443237305,26.0
975,qiskit,130.0,4.0,default/gate_count/i_39_cnt_130,159.0,90.0,37.0,196.0,0.0,0.0,-0.11399674415588379,30.0
976,tpar,130.0,4.0,default/gate_count/i_39_cnt_130,208.0,135.0,19.0,227.0,0.0,0.0,-0.06326937675476074,104.0
977,voqc,130.0,4.0,default/gate_count/i_39_cnt_130,211.0,111.0,19.0,230.0,0.0,0.0,-0.05939602851867676,30.0
978,qfast,130.0,4.0,default/gate_count/i_39_cnt_130,225.0,357.0,275.0,500.0,0.0,0.0,-0.10822343826293945,75.0
979,pyzx,130.0,4.0,default/gate_count/i_39_cnt_130,131.0,86.0,19.0,150.0,0.0,0.0,-0.048746585845947266,36.0
980,default,130.0,4.0,default/gate_count/i_40_cnt_130,142.0,91.0,32.0,174.0,0.0,0.0,-0.05455923080444336,37.0
981,tket,130.0,4.0,default/gate_count/i_40_cnt_130,92.0,58.0,12.0,104.0,0.0,0.0,-0.04802894592285156,22.0
982,qiskit,130.0,4.0,default/gate_count/i_40_cnt_130,138.0,87.0,32.0,170.0,0.0,0.0,-0.05451035499572754,33.0
983,tpar,130.0,4.0,default/gate_count/i_40_cnt_130,161.0,107.0,10.0,171.0,0.0,0.0,-0.0573577880859375,76.0
984,voqc,130.0,4.0,default/gate_count/i_40_cnt_130,154.0,96.0,10.0,164.0,0.0,0.0,-0.054403066635131836,31.0
985,qfast,130.0,4.0,default/gate_count/i_40_cnt_130,104.0,163.0,128.0,232.0,0.0,0.0,-0.07119345664978027,34.0
986,pyzx,130.0,4.0,default/gate_count/i_40_cnt_130,93.0,59.0,10.0,103.0,0.0,0.0,-0.04602646827697754,25.0
987,default,130.0,4.0,default/gate_count/i_41_cnt_130,154.0,82.0,28.0,182.0,0.0,0.0,-0.055518388748168945,33.0
988,tket,130.0,4.0,default/gate_count/i_41_cnt_130,120.0,65.0,11.0,131.0,0.0,0.0,-0.05114245414733887,24.0
989,qiskit,130.0,4.0,default/gate_count/i_41_cnt_130,154.0,82.0,28.0,182.0,0.0,0.0,-0.05540871620178223,33.0
990,tpar,130.0,4.0,default/gate_count/i_41_cnt_130,176.0,121.0,10.0,186.0,0.0,0.0,-0.05858612060546875,78.0
991,voqc,130.0,4.0,default/gate_count/i_41_cnt_130,189.0,104.0,10.0,199.0,0.0,0.0,-0.05666804313659668,29.0
992,qfast,130.0,4.0,default/gate_count/i_41_cnt_130,125.0,152.0,150.0,275.0,0.0,0.0,-0.13375353813171387,40.0
993,pyzx,130.0,4.0,default/gate_count/i_41_cnt_130,128.0,82.0,10.0,138.0,0.0,0.0,-0.04693746566772461,38.0
994,default,130.0,4.0,default/gate_count/i_42_cnt_130,176.0,100.0,24.0,200.0,0.0,0.0,-0.11636948585510254,35.0
995,tket,130.0,4.0,default/gate_count/i_42_cnt_130,116.0,76.0,18.0,134.0,0.0,0.0,-0.05160927772521973,23.0
996,qiskit,130.0,4.0,default/gate_count/i_42_cnt_130,170.0,93.0,24.0,194.0,0.0,0.0,-0.05685901641845703,29.0
997,tpar,130.0,4.0,default/gate_count/i_42_cnt_130,194.0,134.0,18.0,212.0,0.0,0.0,-0.06182408332824707,100.0
998,voqc,130.0,4.0,default/gate_count/i_42_cnt_130,187.0,108.0,18.0,205.0,0.0,0.0,-0.057003021240234375,27.0
999,qfast,130.0,4.0,default/gate_count/i_42_cnt_130,243.0,302.0,297.0,540.0,0.0,0.0,-0.17023062705993652,81.0
1000,pyzx,130.0,4.0,default/gate_count/i_42_cnt_130,123.0,90.0,18.0,141.0,0.0,0.0,-0.04843282699584961,35.0
1001,default,130.0,4.0,default/gate_count/i_43_cnt_130,137.0,88.0,41.0,178.0,0.0,0.0,-0.055613040924072266,39.0
1002,tket,130.0,4.0,default/gate_count/i_43_cnt_130,71.0,39.0,13.0,84.0,0.0,0.0,-0.04677438735961914,18.0
1003,qiskit,130.0,4.0,default/gate_count/i_43_cnt_130,131.0,83.0,41.0,172.0,0.0,0.0,-0.055443525314331055,33.0
1004,tpar,130.0,4.0,default/gate_count/i_43_cnt_130,138.0,90.0,13.0,151.0,0.0,0.0,-0.05480551719665527,61.0
1005,voqc,130.0,4.0,default/gate_count/i_43_cnt_130,136.0,88.0,13.0,149.0,0.0,0.0,-0.0531010627746582,29.0
1006,qfast,130.0,4.0,default/gate_count/i_43_cnt_130,107.0,137.0,116.0,223.0,0.0,0.0,-0.1287696361541748,32.0
1007,pyzx,130.0,4.0,default/gate_count/i_43_cnt_130,89.0,58.0,13.0,102.0,0.0,0.0,-0.0454564094543457,26.0
1008,default,130.0,4.0,default/gate_count/i_44_cnt_130,156.0,71.0,36.0,192.0,0.0,0.0,-0.0556941032409668,27.0
1009,tket,130.0,4.0,default/gate_count/i_44_cnt_130,107.0,55.0,14.0,121.0,0.0,0.0,-0.04997611045837402,19.0
1010,qiskit,130.0,4.0,default/gate_count/i_44_cnt_130,154.0,67.0,36.0,190.0,0.0,0.0,-0.05592203140258789,25.0
1011,tpar,130.0,4.0,default/gate_count/i_44_cnt_130,152.0,83.0,14.0,166.0,0.0,0.0,-0.11100244522094727,52.0
1012,voqc,130.0,4.0,default/gate_count/i_44_cnt_130,186.0,88.0,14.0,200.0,0.0,0.0,-0.0567014217376709,25.0
1013,qfast,130.0,4.0,default/gate_count/i_44_cnt_130,98.0,123.0,111.0,209.0,0.0,0.0,-0.06850790977478027,30.0
1014,pyzx,130.0,4.0,default/gate_count/i_44_cnt_130,105.0,73.0,14.0,119.0,0.0,0.0,-0.04657864570617676,32.0
1015,default,130.0,4.0,default/gate_count/i_45_cnt_130,170.0,98.0,34.0,204.0,0.0,0.0,-0.056830644607543945,33.0
1016,tket,130.0,4.0,default/gate_count/i_45_cnt_130,119.0,68.0,15.0,134.0,0.0,0.0,-0.10887718200683594,24.0
1017,qiskit,130.0,4.0,default/gate_count/i_45_cnt_130,168.0,96.0,34.0,202.0,0.0,0.0,-0.05712604522705078,31.0
1018,tpar,130.0,4.0,default/gate_count/i_45_cnt_130,176.0,123.0,14.0,190.0,0.0,0.0,-0.058412790298461914,66.0
1019,voqc,130.0,4.0,default/gate_count/i_45_cnt_130,237.0,113.0,14.0,251.0,0.0,0.0,-0.06100010871887207,27.0
1020,qfast,130.0,4.0,default/gate_count/i_45_cnt_130,174.0,281.0,218.0,392.0,0.0,0.0,-0.0930790901184082,58.0
1021,pyzx,130.0,4.0,default/gate_count/i_45_cnt_130,144.0,107.0,14.0,158.0,0.0,0.0,-0.04895138740539551,42.0
1022,default,130.0,4.0,default/gate_count/i_46_cnt_130,153.0,79.0,35.0,188.0,0.0,0.0,-0.0561673641204834,34.0
1023,tket,130.0,4.0,default/gate_count/i_46_cnt_130,83.0,56.0,18.0,101.0,0.0,0.0,-0.10628485679626465,20.0
1024,qiskit,130.0,4.0,default/gate_count/i_46_cnt_130,149.0,79.0,35.0,184.0,0.0,0.0,-0.05599021911621094,30.0
1025,tpar,130.0,4.0,default/gate_count/i_46_cnt_130,151.0,97.0,15.0,166.0,0.0,0.0,-0.05586361885070801,60.0
1026,voqc,130.0,4.0,default/gate_count/i_46_cnt_130,188.0,88.0,15.0,203.0,0.0,0.0,-0.05711102485656738,26.0
1027,qfast,130.0,4.0,default/gate_count/i_46_cnt_130,216.0,312.0,264.0,480.0,0.0,0.0,-0.10481524467468262,72.0
1028,pyzx,130.0,4.0,default/gate_count/i_46_cnt_130,112.0,68.0,15.0,127.0,0.0,0.0,-0.04651284217834473,28.0
1029,default,130.0,4.0,default/gate_count/i_47_cnt_130,175.0,86.0,29.0,204.0,0.0,0.0,-0.056757450103759766,28.0
1030,tket,130.0,4.0,default/gate_count/i_47_cnt_130,135.0,73.0,18.0,153.0,0.0,0.0,-0.053072452545166016,22.0
1031,qiskit,130.0,4.0,default/gate_count/i_47_cnt_130,175.0,86.0,29.0,204.0,0.0,0.0,-0.05725240707397461,28.0
1032,tpar,130.0,4.0,default/gate_count/i_47_cnt_130,184.0,107.0,15.0,199.0,0.0,0.0,-0.05861401557922363,63.0
1033,voqc,130.0,4.0,default/gate_count/i_47_cnt_130,224.0,113.0,15.0,239.0,0.0,0.0,-0.059990644454956055,28.0
1034,qfast,130.0,4.0,default/gate_count/i_47_cnt_130,234.0,335.0,286.0,520.0,0.0,0.0,-0.11136817932128906,78.0
1035,pyzx,130.0,4.0,default/gate_count/i_47_cnt_130,138.0,111.0,15.0,153.0,0.0,0.0,-0.048688650131225586,43.0
1036,default,130.0,4.0,default/gate_count/i_48_cnt_130,147.0,82.0,31.0,178.0,0.0,0.0,-0.11063480377197266,40.0
1037,tket,130.0,4.0,default/gate_count/i_48_cnt_130,87.0,55.0,13.0,100.0,0.0,0.0,-0.04808378219604492,24.0
1038,qiskit,130.0,4.0,default/gate_count/i_48_cnt_130,145.0,82.0,31.0,176.0,0.0,0.0,-0.05544281005859375,38.0
1039,tpar,130.0,4.0,default/gate_count/i_48_cnt_130,147.0,91.0,13.0,160.0,0.0,0.0,-0.11153554916381836,71.0
1040,voqc,130.0,4.0,default/gate_count/i_48_cnt_130,144.0,79.0,13.0,157.0,0.0,0.0,-0.053803205490112305,30.0
1041,qfast,130.0,4.0,default/gate_count/i_48_cnt_130,131.0,199.0,163.0,294.0,0.0,0.0,-0.0788726806640625,43.0
1042,pyzx,130.0,4.0,default/gate_count/i_48_cnt_130,95.0,70.0,13.0,108.0,0.0,0.0,-0.04607820510864258,25.0
1043,default,130.0,4.0,default/gate_count/i_49_cnt_130,155.0,79.0,39.0,194.0,0.0,0.0,-0.05596303939819336,27.0
1044,tket,130.0,4.0,default/gate_count/i_49_cnt_130,76.0,42.0,13.0,89.0,0.0,0.0,-0.04700803756713867,14.0
1045,qiskit,130.0,4.0,default/gate_count/i_49_cnt_130,153.0,79.0,39.0,192.0,0.0,0.0,-0.0561985969543457,25.0
1046,tpar,130.0,4.0,default/gate_count/i_49_cnt_130,170.0,117.0,15.0,185.0,0.0,0.0,-0.05870866775512695,88.0
1047,voqc,130.0,4.0,default/gate_count/i_49_cnt_130,165.0,94.0,15.0,180.0,0.0,0.0,-0.05483675003051758,21.0
1048,qfast,130.0,4.0,default/gate_count/i_49_cnt_130,68.0,85.0,79.0,147.0,0.0,0.0,-0.059346675872802734,21.0
1049,pyzx,130.0,4.0,default/gate_count/i_49_cnt_130,85.0,70.0,13.0,98.0,0.0,0.0,-0.04556870460510254,29.0
1050,default,170.0,4.0,default/gate_count/i_0_cnt_170,219.0,122.0,43.0,262.0,0.0,0.0,-0.0630960464477539,38.0
1051,tket,170.0,4.0,default/gate_count/i_0_cnt_170,113.0,70.0,17.0,130.0,0.0,0.0,-0.051244497299194336,27.0
1052,qiskit,170.0,4.0,default/gate_count/i_0_cnt_170,215.0,118.0,43.0,258.0,0.0,0.0,-0.06229448318481445,34.0
1053,tpar,170.0,4.0,default/gate_count/i_0_cnt_170,224.0,130.0,15.0,239.0,0.0,0.0,-0.06351041793823242,82.0
1054,voqc,170.0,4.0,default/gate_count/i_0_cnt_170,217.0,127.0,15.0,232.0,0.0,0.0,-0.1159358024597168,34.0
1055,qfast,170.0,4.0,default/gate_count/i_0_cnt_170,147.0,207.0,177.0,324.0,0.0,0.0,-0.08477020263671875,48.0
1056,pyzx,170.0,4.0,default/gate_count/i_0_cnt_170,117.0,86.0,13.0,130.0,0.0,0.0,-0.10598206520080566,36.0
1057,default,170.0,4.0,default/gate_count/i_1_cnt_170,212.0,113.0,48.0,260.0,0.0,0.0,-0.062174081802368164,42.0
1058,tket,170.0,4.0,default/gate_count/i_1_cnt_170,119.0,72.0,24.0,143.0,0.0,0.0,-0.11346673965454102,30.0
1059,qiskit,170.0,4.0,default/gate_count/i_1_cnt_170,212.0,113.0,48.0,260.0,0.0,0.0,-0.06269288063049316,42.0
1060,tpar,170.0,4.0,default/gate_count/i_1_cnt_170,204.0,131.0,20.0,224.0,0.0,0.0,-0.06131553649902344,75.0
1061,voqc,170.0,4.0,default/gate_count/i_1_cnt_170,288.0,134.0,20.0,308.0,0.0,0.0,-0.06703686714172363,38.0
1062,qfast,170.0,4.0,default/gate_count/i_1_cnt_170,158.0,255.0,192.0,350.0,0.0,0.0,-0.08740520477294922,52.0
1063,pyzx,170.0,4.0,default/gate_count/i_1_cnt_170,122.0,85.0,18.0,140.0,0.0,0.0,-0.04758000373840332,36.0
1064,default,170.0,4.0,default/gate_count/i_2_cnt_170,200.0,109.0,48.0,248.0,0.0,0.0,-0.060862064361572266,36.0
1065,tket,170.0,4.0,default/gate_count/i_2_cnt_170,129.0,77.0,22.0,151.0,0.0,0.0,-0.05301237106323242,26.0
1066,qiskit,170.0,4.0,default/gate_count/i_2_cnt_170,196.0,107.0,48.0,244.0,0.0,0.0,-0.060918331146240234,32.0
1067,tpar,170.0,4.0,default/gate_count/i_2_cnt_170,216.0,143.0,20.0,236.0,0.0,0.0,-0.11855363845825195,83.0
1068,voqc,170.0,4.0,default/gate_count/i_2_cnt_170,266.0,129.0,20.0,286.0,0.0,0.0,-0.06481575965881348,30.0
1069,qfast,170.0,4.0,default/gate_count/i_2_cnt_170,100.0,149.0,116.0,216.0,0.0,0.0,-0.1298534870147705,31.0
1070,pyzx,170.0,4.0,default/gate_count/i_2_cnt_170,136.0,84.0,16.0,152.0,0.0,0.0,-0.04854726791381836,37.0
1071,default,170.0,4.0,default/gate_count/i_3_cnt_170,216.0,119.0,34.0,250.0,0.0,0.0,-0.1200559139251709,57.0
1072,tket,170.0,4.0,default/gate_count/i_3_cnt_170,148.0,97.0,28.0,176.0,0.0,0.0,-0.05599498748779297,35.0
1073,qiskit,170.0,4.0,default/gate_count/i_3_cnt_170,206.0,111.0,34.0,240.0,0.0,0.0,-0.06183338165283203,47.0
1074,tpar,170.0,4.0,default/gate_count/i_3_cnt_170,254.0,169.0,22.0,276.0,0.0,0.0,-0.06938481330871582,124.0
1075,voqc,170.0,4.0,default/gate_count/i_3_cnt_170,255.0,151.0,22.0,277.0,0.0,0.0,-0.06488513946533203,47.0
1076,qfast,170.0,4.0,default/gate_count/i_3_cnt_170,225.0,341.0,275.0,500.0,0.0,0.0,-0.16495251655578613,75.0
1077,pyzx,170.0,4.0,default/gate_count/i_3_cnt_170,156.0,115.0,22.0,178.0,0.0,0.0,-0.051401376724243164,42.0
1078,default,170.0,4.0,default/gate_count/i_4_cnt_170,209.0,110.0,39.0,248.0,0.0,0.0,-0.06196451187133789,45.0
1079,tket,170.0,4.0,default/gate_count/i_4_cnt_170,119.0,73.0,13.0,132.0,0.0,0.0,-0.05156731605529785,24.0
1080,qiskit,170.0,4.0,default/gate_count/i_4_cnt_170,197.0,97.0,39.0,236.0,0.0,0.0,-0.0603640079498291,33.0
1081,tpar,170.0,4.0,default/gate_count/i_4_cnt_170,192.0,107.0,11.0,203.0,0.0,0.0,-0.059417009353637695,61.0
1082,voqc,170.0,4.0,default/gate_count/i_4_cnt_170,214.0,118.0,11.0,225.0,0.0,0.0,-0.11706328392028809,29.0
1083,qfast,170.0,4.0,default/gate_count/i_4_cnt_170,112.0,135.0,124.0,236.0,0.0,0.0,-0.0721287727355957,34.0
