,algorithm,circ_num_gates,circ_q_count,circuit,clifford_count,depth,non_clifford,overall_gate_count,p_cnot,p_t,time_diff[s],two_qubit_count
393,tket,50.0,4.0,default/qubits/i_6_num_qubits_4,34.0,19.0,7.0,41.0,0.0,0.0,-0.042305707931518555,9.0
394,qiskit,50.0,4.0,default/qubits/i_6_num_qubits_4,59.0,40.0,15.0,74.0,0.0,0.0,-0.04532742500305176,12.0
395,tpar,50.0,4.0,default/qubits/i_6_num_qubits_4,78.0,46.0,9.0,87.0,0.0,0.0,-0.04717063903808594,36.0
396,voqc,50.0,4.0,default/qubits/i_6_num_qubits_4,85.0,37.0,9.0,94.0,0.0,0.0,-0.10160994529724121,10.0
397,qfast,50.0,4.0,default/qubits/i_6_num_qubits_4,54.0,52.0,54.0,108.0,0.0,0.0,-0.05401158332824707,15.0
398,pyzx,50.0,4.0,default/qubits/i_6_num_qubits_4,76.0,51.0,7.0,83.0,0.0,0.0,-0.04370927810668945,22.0
399,default,50.0,4.0,default/qubits/i_7_num_qubits_4,67.0,32.0,9.0,76.0,0.0,0.0,-0.10357904434204102,10.0
400,tket,50.0,4.0,default/qubits/i_7_num_qubits_4,53.0,29.0,7.0,60.0,0.0,0.0,-0.04397463798522949,10.0
401,qiskit,50.0,4.0,default/qubits/i_7_num_qubits_4,67.0,32.0,9.0,76.0,0.0,0.0,-0.0450129508972168,10.0
402,tpar,50.0,4.0,default/qubits/i_7_num_qubits_4,83.0,51.0,7.0,90.0,0.0,0.0,-0.04855847358703613,37.0
403,voqc,50.0,4.0,default/qubits/i_7_num_qubits_4,89.0,44.0,7.0,96.0,0.0,0.0,-0.04737257957458496,10.0
404,qfast,50.0,4.0,default/qubits/i_7_num_qubits_4,77.0,98.0,87.0,164.0,0.0,0.0,-0.06164121627807617,24.0
405,pyzx,50.0,4.0,default/qubits/i_7_num_qubits_4,82.0,52.0,7.0,89.0,0.0,0.0,-0.043359994888305664,23.0
406,default,50.0,4.0,default/qubits/i_8_num_qubits_4,70.0,39.0,10.0,80.0,0.0,0.0,-0.04523968696594238,13.0
407,tket,50.0,4.0,default/qubits/i_8_num_qubits_4,49.0,35.0,8.0,57.0,0.0,0.0,-0.04398369789123535,10.0
408,qiskit,50.0,4.0,default/qubits/i_8_num_qubits_4,70.0,39.0,10.0,80.0,0.0,0.0,-0.045954227447509766,13.0
409,tpar,50.0,4.0,default/qubits/i_8_num_qubits_4,83.0,56.0,8.0,91.0,0.0,0.0,-0.04815196990966797,35.0
410,voqc,50.0,4.0,default/qubits/i_8_num_qubits_4,97.0,54.0,8.0,105.0,0.0,0.0,-0.047541141510009766,11.0
411,qfast,50.0,4.0,default/qubits/i_8_num_qubits_4,93.0,110.0,103.0,196.0,0.0,0.0,-0.06605958938598633,28.0
412,pyzx,50.0,4.0,default/qubits/i_8_num_qubits_4,71.0,59.0,8.0,79.0,0.0,0.0,-0.043854713439941406,24.0
413,default,50.0,4.0,default/qubits/i_9_num_qubits_4,55.0,35.0,13.0,68.0,0.0,0.0,-0.04459691047668457,12.0
414,tket,50.0,4.0,default/qubits/i_9_num_qubits_4,32.0,21.0,5.0,37.0,0.0,0.0,-0.10171341896057129,7.0
415,qiskit,50.0,4.0,default/qubits/i_9_num_qubits_4,53.0,32.0,13.0,66.0,0.0,0.0,-0.04463982582092285,10.0
416,tpar,50.0,4.0,default/qubits/i_9_num_qubits_4,59.0,38.0,5.0,64.0,0.0,0.0,-0.045023202896118164,27.0
417,voqc,50.0,4.0,default/qubits/i_9_num_qubits_4,55.0,32.0,5.0,60.0,0.0,0.0,-0.04359102249145508,10.0
418,qfast,50.0,4.0,default/qubits/i_9_num_qubits_4,46.0,58.0,44.0,90.0,0.0,0.0,-0.05064582824707031,13.0
419,pyzx,50.0,4.0,default/qubits/i_9_num_qubits_4,47.0,30.0,5.0,52.0,0.0,0.0,-0.04204869270324707,12.0
420,default,50.0,4.0,default/qubits/i_10_num_qubits_4,54.0,36.0,16.0,70.0,0.0,0.0,-0.044358015060424805,14.0
421,tket,50.0,4.0,default/qubits/i_10_num_qubits_4,29.0,21.0,10.0,39.0,0.0,0.0,-0.04160475730895996,8.0
422,qiskit,50.0,4.0,default/qubits/i_10_num_qubits_4,54.0,36.0,16.0,70.0,0.0,0.0,-0.044823408126831055,14.0
423,tpar,50.0,4.0,default/qubits/i_10_num_qubits_4,64.0,48.0,10.0,74.0,0.0,0.0,-0.04603743553161621,31.0
424,voqc,50.0,4.0,default/qubits/i_10_num_qubits_4,77.0,48.0,10.0,87.0,0.0,0.0,-0.10323262214660645,14.0
425,qfast,50.0,4.0,default/qubits/i_10_num_qubits_4,50.0,50.0,54.0,104.0,0.0,0.0,-0.05309462547302246,15.0
426,pyzx,50.0,4.0,default/qubits/i_10_num_qubits_4,65.0,49.0,8.0,73.0,0.0,0.0,-0.04349207878112793,16.0
427,default,50.0,4.0,default/qubits/i_11_num_qubits_4,59.0,42.0,19.0,78.0,0.0,0.0,-0.10137319564819336,11.0
428,tket,50.0,4.0,default/qubits/i_11_num_qubits_4,32.0,20.0,7.0,39.0,0.0,0.0,-0.042107343673706055,9.0
429,qiskit,50.0,4.0,default/qubits/i_11_num_qubits_4,57.0,40.0,19.0,76.0,0.0,0.0,-0.044922590255737305,9.0
430,tpar,50.0,4.0,default/qubits/i_11_num_qubits_4,73.0,48.0,7.0,80.0,0.0,0.0,-0.046584129333496094,26.0
431,voqc,50.0,4.0,default/qubits/i_11_num_qubits_4,69.0,42.0,7.0,76.0,0.0,0.0,-0.04639124870300293,9.0
432,qfast,50.0,4.0,default/qubits/i_11_num_qubits_4,48.0,56.0,51.0,99.0,0.0,0.0,-0.0523989200592041,14.0
433,pyzx,50.0,4.0,default/qubits/i_11_num_qubits_4,56.0,38.0,5.0,61.0,0.0,0.0,-0.04259133338928223,14.0
434,default,50.0,4.0,default/qubits/i_12_num_qubits_4,61.0,40.0,13.0,74.0,0.0,0.0,-0.04479050636291504,12.0
435,tket,50.0,4.0,default/qubits/i_12_num_qubits_4,43.0,31.0,12.0,55.0,0.0,0.0,-0.04358959197998047,9.0
436,qiskit,50.0,4.0,default/qubits/i_12_num_qubits_4,61.0,40.0,13.0,74.0,0.0,0.0,-0.045551300048828125,12.0
437,tpar,50.0,4.0,default/qubits/i_12_num_qubits_4,71.0,49.0,7.0,78.0,0.0,0.0,-0.1040353775024414,25.0
438,voqc,50.0,4.0,default/qubits/i_12_num_qubits_4,90.0,55.0,7.0,97.0,0.0,0.0,-0.047574758529663086,12.0
439,qfast,50.0,4.0,default/qubits/i_12_num_qubits_4,41.0,41.0,37.0,78.0,0.0,0.0,-0.04945063591003418,11.0
440,pyzx,50.0,4.0,default/qubits/i_12_num_qubits_4,66.0,54.0,5.0,71.0,0.0,0.0,-0.04253697395324707,15.0
441,default,50.0,4.0,default/qubits/i_13_num_qubits_4,55.0,40.0,9.0,64.0,0.0,0.0,-0.0442967414855957,17.0
442,tket,50.0,4.0,default/qubits/i_13_num_qubits_4,41.0,25.0,7.0,48.0,0.0,0.0,-0.042569875717163086,10.0
443,qiskit,50.0,4.0,default/qubits/i_13_num_qubits_4,53.0,40.0,9.0,62.0,0.0,0.0,-0.04368734359741211,15.0
444,tpar,50.0,4.0,default/qubits/i_13_num_qubits_4,70.0,55.0,7.0,77.0,0.0,0.0,-0.04672837257385254,40.0
445,voqc,50.0,4.0,default/qubits/i_13_num_qubits_4,56.0,44.0,7.0,63.0,0.0,0.0,-0.044174909591674805,13.0
446,qfast,50.0,4.0,default/qubits/i_13_num_qubits_4,53.0,54.0,66.0,119.0,0.0,0.0,-0.055242300033569336,17.0
447,pyzx,50.0,4.0,default/qubits/i_13_num_qubits_4,69.0,39.0,7.0,76.0,0.0,0.0,-0.043767690658569336,22.0
448,default,50.0,4.0,default/qubits/i_14_num_qubits_4,59.0,39.0,17.0,76.0,0.0,0.0,-0.04538130760192871,11.0
449,tket,50.0,4.0,default/qubits/i_14_num_qubits_4,46.0,29.0,5.0,51.0,0.0,0.0,-0.04275631904602051,10.0
450,qiskit,50.0,4.0,default/qubits/i_14_num_qubits_4,59.0,39.0,17.0,76.0,0.0,0.0,-0.10267400741577148,11.0
451,tpar,50.0,4.0,default/qubits/i_14_num_qubits_4,62.0,37.0,5.0,67.0,0.0,0.0,-0.04504132270812988,23.0
452,voqc,50.0,4.0,default/qubits/i_14_num_qubits_4,74.0,42.0,5.0,79.0,0.0,0.0,-0.04530644416809082,11.0
453,qfast,50.0,4.0,default/qubits/i_14_num_qubits_4,60.0,77.0,67.0,127.0,0.0,0.0,-0.11385655403137207,18.0
454,pyzx,50.0,4.0,default/qubits/i_14_num_qubits_4,61.0,36.0,5.0,66.0,0.0,0.0,-0.042899131774902344,14.0
455,default,50.0,4.0,default/qubits/i_15_num_qubits_4,51.0,26.0,23.0,74.0,0.0,0.0,-0.044081926345825195,5.0
456,tket,50.0,4.0,default/qubits/i_15_num_qubits_4,34.0,20.0,7.0,41.0,0.0,0.0,-0.0988469123840332,5.0
457,qiskit,50.0,4.0,default/qubits/i_15_num_qubits_4,51.0,26.0,23.0,74.0,0.0,0.0,-0.04454684257507324,5.0
458,tpar,50.0,4.0,default/qubits/i_15_num_qubits_4,67.0,40.0,7.0,74.0,0.0,0.0,-0.04546332359313965,22.0
459,voqc,50.0,4.0,default/qubits/i_15_num_qubits_4,62.0,35.0,7.0,69.0,0.0,0.0,-0.04429936408996582,5.0
460,qfast,50.0,4.0,default/qubits/i_15_num_qubits_4,35.0,41.0,35.0,70.0,0.0,0.0,-0.0481419563293457,10.0
461,pyzx,50.0,4.0,default/qubits/i_15_num_qubits_4,41.0,33.0,7.0,48.0,0.0,0.0,-0.04146981239318848,10.0
462,default,50.0,4.0,default/qubits/i_16_num_qubits_4,69.0,35.0,9.0,78.0,0.0,0.0,-0.04514145851135254,7.0
463,tket,50.0,4.0,default/qubits/i_16_num_qubits_4,37.0,18.0,9.0,46.0,0.0,0.0,-0.04279279708862305,4.0
464,qiskit,50.0,4.0,default/qubits/i_16_num_qubits_4,67.0,28.0,9.0,76.0,0.0,0.0,-0.045287370681762695,5.0
465,tpar,50.0,4.0,default/qubits/i_16_num_qubits_4,65.0,34.0,5.0,70.0,0.0,0.0,-0.04509615898132324,21.0
466,voqc,50.0,4.0,default/qubits/i_16_num_qubits_4,76.0,35.0,5.0,81.0,0.0,0.0,-0.10172557830810547,5.0
467,qfast,50.0,4.0,default/qubits/i_16_num_qubits_4,49.0,70.0,56.0,105.0,0.0,0.0,-0.05385470390319824,15.0
468,pyzx,50.0,4.0,default/qubits/i_16_num_qubits_4,38.0,22.0,5.0,43.0,0.0,0.0,-0.041230201721191406,9.0
469,default,50.0,4.0,default/qubits/i_17_num_qubits_4,55.0,28.0,15.0,70.0,0.0,0.0,-0.10047054290771484,12.0
470,tket,50.0,4.0,default/qubits/i_17_num_qubits_4,45.0,40.0,9.0,54.0,0.0,0.0,-0.04359173774719238,8.0
471,qiskit,50.0,4.0,default/qubits/i_17_num_qubits_4,55.0,28.0,15.0,70.0,0.0,0.0,-0.04536914825439453,12.0
472,tpar,50.0,4.0,default/qubits/i_17_num_qubits_4,76.0,52.0,7.0,83.0,0.0,0.0,-0.04788923263549805,43.0
473,voqc,50.0,4.0,default/qubits/i_17_num_qubits_4,68.0,34.0,7.0,75.0,0.0,0.0,-0.04520869255065918,12.0
474,qfast,50.0,4.0,default/qubits/i_17_num_qubits_4,64.0,82.0,74.0,138.0,0.0,0.0,-0.058051347732543945,20.0
475,pyzx,50.0,4.0,default/qubits/i_17_num_qubits_4,44.0,29.0,7.0,51.0,0.0,0.0,-0.041730642318725586,11.0
476,default,50.0,4.0,default/qubits/i_18_num_qubits_4,69.0,33.0,7.0,76.0,0.0,0.0,-0.04559755325317383,17.0
477,tket,50.0,4.0,default/qubits/i_18_num_qubits_4,57.0,29.0,5.0,62.0,0.0,0.0,-0.04449200630187988,11.0
478,qiskit,50.0,4.0,default/qubits/i_18_num_qubits_4,69.0,33.0,7.0,76.0,0.0,0.0,-0.04565858840942383,17.0
479,tpar,50.0,4.0,default/qubits/i_18_num_qubits_4,81.0,53.0,5.0,86.0,0.0,0.0,-0.10508561134338379,36.0
480,voqc,50.0,4.0,default/qubits/i_18_num_qubits_4,95.0,51.0,5.0,100.0,0.0,0.0,-0.04754924774169922,15.0
481,qfast,50.0,4.0,default/qubits/i_18_num_qubits_4,51.0,67.0,54.0,105.0,0.0,0.0,-0.0536189079284668,15.0
482,pyzx,50.0,4.0,default/qubits/i_18_num_qubits_4,58.0,35.0,5.0,63.0,0.0,0.0,-0.0993812084197998,16.0
483,default,50.0,4.0,default/qubits/i_19_num_qubits_4,72.0,38.0,10.0,82.0,0.0,0.0,-0.04606914520263672,13.0
484,tket,50.0,4.0,default/qubits/i_19_num_qubits_4,40.0,23.0,2.0,42.0,0.0,0.0,-0.04229855537414551,8.0
485,qiskit,50.0,4.0,default/qubits/i_19_num_qubits_4,68.0,38.0,10.0,78.0,0.0,0.0,-0.10431790351867676,9.0
486,tpar,50.0,4.0,default/qubits/i_19_num_qubits_4,70.0,45.0,2.0,72.0,0.0,0.0,-0.04621171951293945,26.0
487,voqc,50.0,4.0,default/qubits/i_19_num_qubits_4,87.0,40.0,2.0,89.0,0.0,0.0,-0.046585798263549805,9.0
488,qfast,50.0,4.0,default/qubits/i_19_num_qubits_4,40.0,49.0,38.0,78.0,0.0,0.0,-0.04949545860290527,11.0
489,pyzx,50.0,4.0,default/qubits/i_19_num_qubits_4,62.0,39.0,2.0,64.0,0.0,0.0,-0.042447566986083984,18.0
490,default,50.0,4.0,default/qubits/i_20_num_qubits_4,55.0,35.0,13.0,68.0,0.0,0.0,-0.04489922523498535,17.0
491,tket,50.0,4.0,default/qubits/i_20_num_qubits_4,47.0,28.0,7.0,54.0,0.0,0.0,-0.043517351150512695,8.0
492,qiskit,50.0,4.0,default/qubits/i_20_num_qubits_4,53.0,35.0,13.0,66.0,0.0,0.0,-0.04462838172912598,15.0
493,tpar,50.0,4.0,default/qubits/i_20_num_qubits_4,57.0,36.0,5.0,62.0,0.0,0.0,-0.04480123519897461,29.0
494,voqc,50.0,4.0,default/qubits/i_20_num_qubits_4,67.0,53.0,5.0,72.0,0.0,0.0,-0.044881582260131836,15.0
495,qfast,50.0,4.0,default/qubits/i_20_num_qubits_4,75.0,108.0,84.0,159.0,0.0,0.0,-0.11608433723449707,23.0
496,pyzx,50.0,4.0,default/qubits/i_20_num_qubits_4,63.0,44.0,5.0,68.0,0.0,0.0,-0.043158531188964844,19.0
497,default,50.0,4.0,default/qubits/i_21_num_qubits_4,53.0,29.0,17.0,70.0,0.0,0.0,-0.04397940635681152,6.0
498,tket,50.0,4.0,default/qubits/i_21_num_qubits_4,38.0,25.0,11.0,49.0,0.0,0.0,-0.042790889739990234,6.0
499,qiskit,50.0,4.0,default/qubits/i_21_num_qubits_4,53.0,29.0,17.0,70.0,0.0,0.0,-0.04567885398864746,6.0
500,tpar,50.0,4.0,default/qubits/i_21_num_qubits_4,54.0,39.0,11.0,65.0,0.0,0.0,-0.045056819915771484,19.0
501,voqc,50.0,4.0,default/qubits/i_21_num_qubits_4,61.0,34.0,11.0,72.0,0.0,0.0,-0.10102081298828125,6.0
502,qfast,50.0,4.0,default/qubits/i_21_num_qubits_4,74.0,93.0,85.0,159.0,0.0,0.0,-0.0609133243560791,23.0
503,pyzx,50.0,4.0,default/qubits/i_21_num_qubits_4,62.0,47.0,11.0,73.0,0.0,0.0,-0.043657779693603516,20.0
504,default,50.0,4.0,default/qubits/i_22_num_qubits_4,66.0,35.0,12.0,78.0,0.0,0.0,-0.1026003360748291,16.0
505,tket,50.0,4.0,default/qubits/i_22_num_qubits_4,55.0,39.0,10.0,65.0,0.0,0.0,-0.04419088363647461,13.0
506,qiskit,50.0,4.0,default/qubits/i_22_num_qubits_4,64.0,35.0,12.0,76.0,0.0,0.0,-0.04525494575500488,14.0
507,tpar,50.0,4.0,default/qubits/i_22_num_qubits_4,75.0,58.0,10.0,85.0,0.0,0.0,-0.04771590232849121,44.0
508,voqc,50.0,4.0,default/qubits/i_22_num_qubits_4,77.0,49.0,10.0,87.0,0.0,0.0,-0.046634674072265625,14.0
509,qfast,50.0,4.0,default/qubits/i_22_num_qubits_4,74.0,81.0,70.0,144.0,0.0,0.0,-0.05898165702819824,21.0
510,pyzx,50.0,4.0,default/qubits/i_22_num_qubits_4,79.0,50.0,8.0,87.0,0.0,0.0,-0.043849945068359375,22.0
511,default,50.0,4.0,default/qubits/i_23_num_qubits_4,46.0,34.0,18.0,64.0,0.0,0.0,-0.04407191276550293,12.0
512,tket,50.0,4.0,default/qubits/i_23_num_qubits_4,35.0,22.0,8.0,43.0,0.0,0.0,-0.04268479347229004,9.0
513,qiskit,50.0,4.0,default/qubits/i_23_num_qubits_4,46.0,34.0,18.0,64.0,0.0,0.0,-0.044440507888793945,12.0
514,tpar,50.0,4.0,default/qubits/i_23_num_qubits_4,69.0,51.0,6.0,75.0,0.0,0.0,-0.04657912254333496,36.0
515,voqc,50.0,4.0,default/qubits/i_23_num_qubits_4,53.0,39.0,6.0,59.0,0.0,0.0,-0.04345059394836426,10.0
516,qfast,50.0,4.0,default/qubits/i_23_num_qubits_4,50.0,57.0,63.0,113.0,0.0,0.0,-0.054074764251708984,16.0
517,pyzx,50.0,4.0,default/qubits/i_23_num_qubits_4,73.0,52.0,6.0,79.0,0.0,0.0,-0.09948372840881348,23.0
518,default,50.0,4.0,default/qubits/i_24_num_qubits_4,48.0,32.0,14.0,62.0,0.0,0.0,-0.04431867599487305,19.0
519,tket,50.0,4.0,default/qubits/i_24_num_qubits_4,59.0,30.0,4.0,63.0,0.0,0.0,-0.044068098068237305,9.0
520,qiskit,50.0,4.0,default/qubits/i_24_num_qubits_4,46.0,29.0,14.0,60.0,0.0,0.0,-0.10232901573181152,17.0
521,tpar,50.0,4.0,default/qubits/i_24_num_qubits_4,74.0,49.0,4.0,78.0,0.0,0.0,-0.04768943786621094,46.0
522,voqc,50.0,4.0,default/qubits/i_24_num_qubits_4,63.0,41.0,4.0,67.0,0.0,0.0,-0.045380353927612305,17.0
523,qfast,50.0,4.0,default/qubits/i_24_num_qubits_4,85.0,99.0,94.0,179.0,0.0,0.0,-0.06302881240844727,26.0
524,pyzx,50.0,4.0,default/qubits/i_24_num_qubits_4,55.0,36.0,4.0,59.0,0.0,0.0,-0.04217028617858887,16.0
525,default,50.0,4.0,default/qubits/i_25_num_qubits_4,53.0,40.0,13.0,66.0,0.0,0.0,-0.04471588134765625,17.0
526,tket,50.0,4.0,default/qubits/i_25_num_qubits_4,42.0,27.0,5.0,47.0,0.0,0.0,-0.10182476043701172,13.0
527,qiskit,50.0,4.0,default/qubits/i_25_num_qubits_4,51.0,40.0,13.0,64.0,0.0,0.0,-0.04473257064819336,15.0
528,tpar,50.0,4.0,default/qubits/i_25_num_qubits_4,63.0,49.0,5.0,68.0,0.0,0.0,-0.04594683647155762,30.0
529,voqc,50.0,4.0,default/qubits/i_25_num_qubits_4,62.0,52.0,5.0,67.0,0.0,0.0,-0.0444941520690918,15.0
530,qfast,50.0,4.0,default/qubits/i_25_num_qubits_4,64.0,90.0,73.0,137.0,0.0,0.0,-0.05719423294067383,20.0
531,pyzx,50.0,4.0,default/qubits/i_25_num_qubits_4,79.0,57.0,5.0,84.0,0.0,0.0,-0.043540239334106445,24.0
532,default,50.0,4.0,default/qubits/i_26_num_qubits_4,61.0,34.0,19.0,80.0,0.0,0.0,-0.04531240463256836,8.0
533,tket,50.0,4.0,default/qubits/i_26_num_qubits_4,34.0,18.0,9.0,43.0,0.0,0.0,-0.04164600372314453,3.0
534,qiskit,50.0,4.0,default/qubits/i_26_num_qubits_4,61.0,34.0,19.0,80.0,0.0,0.0,-0.045237064361572266,8.0
535,tpar,50.0,4.0,default/qubits/i_26_num_qubits_4,56.0,28.0,7.0,63.0,0.0,0.0,-0.04398536682128906,10.0
536,voqc,50.0,4.0,default/qubits/i_26_num_qubits_4,76.0,44.0,7.0,83.0,0.0,0.0,-0.10053396224975586,8.0
537,qfast,50.0,4.0,default/qubits/i_26_num_qubits_4,26.0,39.0,24.0,50.0,0.0,0.0,-0.04583311080932617,7.0
538,pyzx,50.0,4.0,default/qubits/i_26_num_qubits_4,29.0,14.0,7.0,36.0,0.0,0.0,-0.04116415977478027,7.0
539,default,50.0,4.0,default/qubits/i_27_num_qubits_4,56.0,38.0,16.0,72.0,0.0,0.0,-0.1037449836730957,15.0
540,tket,50.0,4.0,default/qubits/i_27_num_qubits_4,39.0,29.0,4.0,43.0,0.0,0.0,-0.04204583168029785,7.0
541,qiskit,50.0,4.0,default/qubits/i_27_num_qubits_4,50.0,36.0,16.0,66.0,0.0,0.0,-0.043976545333862305,9.0
542,tpar,50.0,4.0,default/qubits/i_27_num_qubits_4,43.0,35.0,4.0,47.0,0.0,0.0,-0.043173789978027344,18.0
543,voqc,50.0,4.0,default/qubits/i_27_num_qubits_4,68.0,47.0,4.0,72.0,0.0,0.0,-0.0440828800201416,9.0
544,qfast,50.0,4.0,default/qubits/i_27_num_qubits_4,43.0,66.0,57.0,100.0,0.0,0.0,-0.05259275436401367,14.0
545,pyzx,50.0,4.0,default/qubits/i_27_num_qubits_4,50.0,33.0,4.0,54.0,0.0,0.0,-0.041361093521118164,12.0
546,default,50.0,4.0,default/qubits/i_28_num_qubits_4,67.0,43.0,13.0,80.0,0.0,0.0,-0.04570937156677246,13.0
547,tket,50.0,4.0,default/qubits/i_28_num_qubits_4,60.0,29.0,9.0,69.0,0.0,0.0,-0.04514598846435547,10.0
548,qiskit,50.0,4.0,default/qubits/i_28_num_qubits_4,67.0,43.0,13.0,80.0,0.0,0.0,-0.04529309272766113,13.0
549,tpar,50.0,4.0,default/qubits/i_28_num_qubits_4,81.0,56.0,11.0,92.0,0.0,0.0,-0.10366439819335938,35.0
550,voqc,50.0,4.0,default/qubits/i_28_num_qubits_4,94.0,57.0,11.0,105.0,0.0,0.0,-0.04822516441345215,13.0
551,qfast,50.0,4.0,default/qubits/i_28_num_qubits_4,80.0,104.0,94.0,174.0,0.0,0.0,-0.06296157836914062,25.0
552,pyzx,50.0,4.0,default/qubits/i_28_num_qubits_4,76.0,51.0,9.0,85.0,0.0,0.0,-0.10001206398010254,20.0
553,default,50.0,4.0,default/qubits/i_29_num_qubits_4,71.0,30.0,9.0,80.0,0.0,0.0,-0.04498028755187988,8.0
554,tket,50.0,4.0,default/qubits/i_29_num_qubits_4,28.0,17.0,5.0,33.0,0.0,0.0,-0.04116964340209961,6.0
555,qiskit,50.0,4.0,default/qubits/i_29_num_qubits_4,69.0,30.0,9.0,78.0,0.0,0.0,-0.10490775108337402,6.0
556,tpar,50.0,4.0,default/qubits/i_29_num_qubits_4,67.0,33.0,5.0,72.0,0.0,0.0,-0.04546499252319336,17.0
557,voqc,50.0,4.0,default/qubits/i_29_num_qubits_4,77.0,38.0,5.0,82.0,0.0,0.0,-0.04571270942687988,6.0
558,qfast,50.0,4.0,default/qubits/i_29_num_qubits_4,52.0,56.0,58.0,110.0,0.0,0.0,-0.05405569076538086,16.0
559,pyzx,50.0,4.0,default/qubits/i_29_num_qubits_4,46.0,30.0,5.0,51.0,0.0,0.0,-0.04168701171875,12.0
560,default,50.0,4.0,default/qubits/i_30_num_qubits_4,47.0,37.0,17.0,64.0,0.0,0.0,-0.04454159736633301,15.0
561,tket,50.0,4.0,default/qubits/i_30_num_qubits_4,30.0,27.0,11.0,41.0,0.0,0.0,-0.042142629623413086,13.0
562,qiskit,50.0,4.0,default/qubits/i_30_num_qubits_4,45.0,35.0,17.0,62.0,0.0,0.0,-0.04451775550842285,13.0
563,tpar,50.0,4.0,default/qubits/i_30_num_qubits_4,96.0,78.0,11.0,107.0,0.0,0.0,-0.051508426666259766,73.0
564,voqc,50.0,4.0,default/qubits/i_30_num_qubits_4,53.0,41.0,11.0,64.0,0.0,0.0,-0.044155120849609375,13.0
565,qfast,50.0,4.0,default/qubits/i_30_num_qubits_4,66.0,85.0,68.0,134.0,0.0,0.0,-0.11514735221862793,19.0
566,pyzx,50.0,4.0,default/qubits/i_30_num_qubits_4,80.0,52.0,11.0,91.0,0.0,0.0,-0.045169830322265625,25.0
567,default,50.0,4.0,default/qubits/i_31_num_qubits_4,58.0,31.0,10.0,68.0,0.0,0.0,-0.044100284576416016,15.0
568,tket,50.0,4.0,default/qubits/i_31_num_qubits_4,38.0,20.0,6.0,44.0,0.0,0.0,-0.042212724685668945,10.0
569,qiskit,50.0,4.0,default/qubits/i_31_num_qubits_4,56.0,29.0,10.0,66.0,0.0,0.0,-0.044455528259277344,13.0
570,tpar,50.0,4.0,default/qubits/i_31_num_qubits_4,64.0,44.0,6.0,70.0,0.0,0.0,-0.04617643356323242,33.0
571,voqc,50.0,4.0,default/qubits/i_31_num_qubits_4,72.0,34.0,6.0,78.0,0.0,0.0,-0.10228323936462402,13.0
572,qfast,50.0,4.0,default/qubits/i_31_num_qubits_4,66.0,99.0,76.0,142.0,0.0,0.0,-0.05837082862854004,20.0
573,pyzx,50.0,4.0,default/qubits/i_31_num_qubits_4,71.0,43.0,6.0,77.0,0.0,0.0,-0.04310107231140137,18.0
574,default,50.0,4.0,default/qubits/i_32_num_qubits_4,66.0,28.0,16.0,82.0,0.0,0.0,-0.10262537002563477,8.0
575,tket,50.0,4.0,default/qubits/i_32_num_qubits_4,41.0,24.0,6.0,47.0,0.0,0.0,-0.04294228553771973,7.0
576,qiskit,50.0,4.0,default/qubits/i_32_num_qubits_4,66.0,28.0,16.0,82.0,0.0,0.0,-0.045900583267211914,8.0
577,tpar,50.0,4.0,default/qubits/i_32_num_qubits_4,57.0,34.0,6.0,63.0,0.0,0.0,-0.04493212699890137,20.0
578,voqc,50.0,4.0,default/qubits/i_32_num_qubits_4,76.0,40.0,6.0,82.0,0.0,0.0,-0.04566478729248047,8.0
579,qfast,50.0,4.0,default/qubits/i_32_num_qubits_4,49.0,56.0,59.0,108.0,0.0,0.0,-0.054108381271362305,15.0
580,pyzx,50.0,4.0,default/qubits/i_32_num_qubits_4,57.0,43.0,6.0,63.0,0.0,0.0,-0.043108463287353516,16.0
581,default,50.0,4.0,default/qubits/i_33_num_qubits_4,53.0,28.0,11.0,64.0,0.0,0.0,-0.04434823989868164,15.0
582,tket,50.0,4.0,default/qubits/i_33_num_qubits_4,40.0,27.0,5.0,45.0,0.0,0.0,-0.04282379150390625,9.0
583,qiskit,50.0,4.0,default/qubits/i_33_num_qubits_4,49.0,25.0,11.0,60.0,0.0,0.0,-0.04396319389343262,11.0
584,tpar,50.0,4.0,default/qubits/i_33_num_qubits_4,48.0,33.0,5.0,53.0,0.0,0.0,-0.10115242004394531,24.0
585,voqc,50.0,4.0,default/qubits/i_33_num_qubits_4,53.0,32.0,5.0,58.0,0.0,0.0,-0.04407930374145508,11.0
586,qfast,50.0,4.0,default/qubits/i_33_num_qubits_4,48.0,60.0,44.0,92.0,0.0,0.0,-0.05213451385498047,13.0
587,pyzx,50.0,4.0,default/qubits/i_33_num_qubits_4,56.0,40.0,5.0,61.0,0.0,0.0,-0.042932987213134766,19.0
588,default,50.0,4.0,default/qubits/i_34_num_qubits_4,62.0,31.0,10.0,72.0,0.0,0.0,-0.0455164909362793,17.0
589,tket,50.0,4.0,default/qubits/i_34_num_qubits_4,40.0,27.0,4.0,44.0,0.0,0.0,-0.04294466972351074,9.0
590,qiskit,50.0,4.0,default/qubits/i_34_num_qubits_4,60.0,31.0,10.0,70.0,0.0,0.0,-0.04500913619995117,15.0
591,tpar,50.0,4.0,default/qubits/i_34_num_qubits_4,75.0,50.0,4.0,79.0,0.0,0.0,-0.047238826751708984,37.0
